localite,annee,mois,dni
gin_conakry_kaloum,2009,3,4.4215
gin_conakry_kaloum,2009,4,2.6784
gin_conakry_kaloum,2009,5,3.1971
gin_conakry_kaloum,2009,6,3.2772
gin_conakry_kaloum,2009,7,2.471
gin_conakry_kaloum,2009,8,1.9654
gin_conakry_kaloum,2009,9,2.7891
gin_conakry_kaloum,2009,10,4.6394
gin_conakry_kaloum,2009,11,4.4005
gin_conakry_kaloum,2009,12,4.7851
gin_conakry_kaloum,2010,1,5.0882
gin_conakry_kaloum,2010,2,5.1062
gin_conakry_kaloum,2010,3,3.4937
gin_conakry_kaloum,2010,4,2.8824
gin_conakry_kaloum,2010,5,2.2331
gin_conakry_kaloum,2010,6,3.015
gin_conakry_kaloum,2010,7,2.2728
gin_conakry_kaloum,2010,8,2.352
gin_conakry_kaloum,2010,9,3.4299
gin_conakry_kaloum,2010,10,3.9497
gin_conakry_kaloum,2010,11,5.2983
gin_conakry_kaloum,2010,12,4.7693
gin_conakry_kaloum,2011,1,4.0529
gin_conakry_kaloum,2011,2,5.3578
gin_conakry_kaloum,2011,3,4.5311
gin_conakry_kaloum,2011,4,3.1548
gin_conakry_kaloum,2011,5,2.9973
gin_conakry_kaloum,2011,6,2.6861
gin_conakry_kaloum,2011,7,2.2613
gin_conakry_kaloum,2011,8,2.5238
gin_conakry_kaloum,2011,9,3.3257
gin_conakry_kaloum,2011,10,3.7041
gin_conakry_kaloum,2011,11,4.9352
gin_conakry_kaloum,2011,12,4.8093
gin_conakry_kaloum,2012,1,5.0047
gin_conakry_kaloum,2012,2,3.7773
gin_conakry_kaloum,2012,3,3.0555
gin_conakry_kaloum,2012,4,2.9964
gin_conakry_kaloum,2012,5,2.8287
gin_conakry_kaloum,2012,6,2.7339
gin_conakry_kaloum,2012,7,2.1133
gin_conakry_kaloum,2012,8,2.0124
gin_conakry_kaloum,2012,9,3.3283
gin_conakry_kaloum,2012,10,4.275
gin_conakry_kaloum,2012,11,4.8087
gin_conakry_kaloum,2012,12,4.7766
gin_conakry_kaloum,2013,1,4.9092
gin_conakry_kaloum,2013,2,5.4205
gin_conakry_kaloum,2013,3,5.6363
gin_conakry_kaloum,2013,4,4.0105
gin_conakry_kaloum,2013,5,3.3733
gin_conakry_kaloum,2013,6,2.9602
gin_conakry_kaloum,2013,7,2.4789
gin_conakry_kaloum,2013,8,1.599
gin_conakry_kaloum,2013,9,3.0928
gin_conakry_kaloum,2013,10,4.1225
gin_conakry_kaloum,2013,11,4.8411
gin_conakry_kaloum,2013,12,5.211
gin_conakry_kaloum,2014,1,5.4448
gin_conakry_kaloum,2014,2,4.9063
gin_conakry_kaloum,2014,3,4.7994
gin_conakry_kaloum,2014,4,3.9336
gin_conakry_kaloum,2014,5,3.487
gin_conakry_kaloum,2014,6,3.0924
gin_conakry_kaloum,2014,7,3.1125
gin_conakry_kaloum,2014,8,1.9364
gin_conakry_kaloum,2014,9,3.1179
gin_conakry_kaloum,2014,10,3.979
gin_conakry_kaloum,2014,11,4.209
gin_conakry_kaloum,2014,12,3.8935
gin_conakry_kaloum,2015,1,3.8085
gin_conakry_kaloum,2015,2,5.4756
gin_conakry_kaloum,2015,3,3.7775
gin_conakry_kaloum,2015,4,2.9326
gin_conakry_kaloum,2015,5,2.8337
gin_conakry_kaloum,2015,6,2.7011
gin_conakry_kaloum,2015,7,2.4976
gin_conakry_kaloum,2015,8,2.6619
gin_conakry_kaloum,2015,9,3.2971
gin_conakry_kaloum,2015,10,4.2574
gin_conakry_kaloum,2015,11,4.7137
gin_conakry_kaloum,2015,12,3.5159
gin_conakry_kaloum,2016,1,4.1299
gin_conakry_kaloum,2016,2,4.0537
gin_conakry_kaloum,2016,3,5.0929
gin_conakry_kaloum,2016,4,3.4387
gin_conakry_kaloum,2016,5,3.5654
gin_conakry_kaloum,2016,6,3.1404
gin_conakry_kaloum,2016,7,1.8241
gin_conakry_kaloum,2016,8,2.1541
gin_conakry_kaloum,2016,9,2.771
gin_conakry_kaloum,2016,10,4.6362
gin_conakry_kaloum,2016,11,3.9391
gin_conakry_kaloum,2016,12,3.9335
gin_conakry_kaloum,2017,1,5.4714
gin_conakry_kaloum,2017,2,4.5454
gin_conakry_kaloum,2017,3,4.1917
gin_conakry_kaloum,2017,4,3.2372
gin_conakry_kaloum,2017,5,3.3151
gin_conakry_kaloum,2017,6,2.7136
gin_conakry_kaloum,2017,7,2.4479
gin_conakry_kaloum,2017,8,2.3932
gin_conakry_kaloum,2017,9,3.1307
gin_conakry_kaloum,2017,10,4.2821
gin_conakry_kaloum,2017,11,3.7717
gin_conakry_kaloum,2017,12,3.9492
gin_conakry_kaloum,2018,1,4.1761
gin_conakry_kaloum,2018,2,4.6593
gin_conakry_kaloum,2018,3,4.6767
gin_conakry_kaloum,2018,4,3.4183
gin_conakry_kaloum,2018,5,3.5245
gin_conakry_kaloum,2018,6,2.4599
gin_conakry_kaloum,2018,7,2.4107
gin_conakry_kaloum,2018,8,2.4725
gin_conakry_kaloum,2018,9,2.828
gin_conakry_kaloum,2018,10,4.3668
gin_conakry_kaloum,2018,11,4.1415
gin_conakry_kaloum,2018,12,5.4821
gin_conakry_kaloum,2019,1,5.3649
gin_conakry_kaloum,2019,2,4.8278
gin_conakry_kaloum,2019,3,4.3682
gin_conakry_kaloum,2019,4,3.7527
gin_conakry_kaloum,2019,5,3.5139
gin_conakry_kaloum,2019,6,3.1885
gin_conakry_kaloum,2019,7,2.3076
gin_conakry_kaloum,2019,8,1.8625
gin_conakry_kaloum,2019,9,2.914
gin_conakry_kaloum,2019,10,4.3191
gin_conakry_kaloum,2019,11,5.122
gin_conakry_kaloum,2019,12,5.8553
gin_conakry_kaloum,2020,1,3.9043
gin_conakry_kaloum,2020,2,4.4962
gin_conakry_kaloum,2020,3,4.6526
gin_conakry_kaloum,2020,4,3.1997
gin_conakry_kaloum,2020,5,2.9143
gin_conakry_kaloum,2020,6,3.3589
gin_conakry_kaloum,2020,7,1.723
gin_conakry_kaloum,2020,8,1.8187
gin_conakry_kaloum,2020,9,3.2746
gin_conakry_kaloum,2020,10,4.5614
gin_conakry_kaloum,2020,11,5.3382
gin_conakry_kaloum,2020,12,5.3158
gin_conakry_kaloum,2021,1,4.7444
gin_conakry_kaloum,2021,2,3.9693
gin_conakry_kaloum,2021,3,3.7208
gin_conakry_kaloum,2021,4,3.5542
gin_conakry_kaloum,2021,5,2.9508
gin_conakry_kaloum,2021,6,3.0219
gin_conakry_kaloum,2021,7,2.4392
gin_conakry_kaloum,2021,8,2.1959
gin_conakry_kaloum,2021,9,3.9614
gin_conakry_kaloum,2021,10,4.349
gin_conakry_kaloum,2021,11,4.8444
gin_conakry_kaloum,2021,12,4.0603
gin_conakry_kaloum,2022,1,4.8167
gin_conakry_kaloum,2022,2,4.6909
gin_conakry_kaloum,2022,3,4.1757
gin_conakry_kaloum,2022,4,3.8718
gin_conakry_kaloum,2022,5,2.9525
gin_conakry_kaloum,2022,6,3.2882
gin_conakry_kaloum,2022,7,2.2314
gin_conakry_kaloum,2022,8,1.8733
gin_conakry_kaloum,2022,9,2.5677
gin_conakry_kaloum,2022,10,3.9137
gin_conakry_kaloum,2022,11,4.0883
gin_conakry_kaloum,2022,12,4.4157
gin_conakry_kaloum,2023,1,5.5906
gin_conakry_kaloum,2023,2,4.4191
gin_conakry_kaloum,2023,3,4.9166
gin_conakry_kaloum,2023,4,3.6379
gin_conakry_kaloum,2023,5,2.5673
gin_conakry_kaloum,2023,6,2.6979
gin_conakry_kaloum,2023,7,2.8369
gin_conakry_kaloum,2023,8,2.2489
gin_conakry_kaloum,2023,9,3.2134
gin_conakry_kaloum,2023,10,3.6061
gin_conakry_kaloum,2023,11,4.178
gin_conakry_kaloum,2023,12,4.8206
gin_coyah,2004,2,3.9267
gin_coyah,2004,3,3.1664
gin_coyah,2004,4,2.6241
gin_coyah,2004,5,2.9441
gin_coyah,2004,6,2.995
gin_coyah,2004,7,2.5609
gin_coyah,2004,8,2.3736
gin_coyah,2004,9,3.89
gin_coyah,2004,10,4.2872
gin_coyah,2004,11,4.7387
gin_coyah,2004,12,4.0679
gin_coyah,2005,1,3.7665
gin_coyah,2005,2,3.6865
gin_coyah,2005,3,4.4801
gin_coyah,2005,4,3.0967
gin_coyah,2005,5,3.2488
gin_coyah,2005,6,2.4022
gin_coyah,2005,7,3.2496
gin_coyah,2005,8,1.7834
gin_coyah,2005,9,3.8158
gin_coyah,2005,10,3.7165
gin_coyah,2005,11,4.0878
gin_coyah,2005,12,4.8198
gin_coyah,2006,1,4.8793
gin_coyah,2006,2,5.0563
gin_coyah,2006,3,4.045
gin_coyah,2006,4,3.1271
gin_coyah,2006,5,3.1426
gin_coyah,2006,6,2.7894
gin_coyah,2006,7,2.8184
gin_coyah,2006,8,1.7356
gin_coyah,2006,9,3.6929
gin_coyah,2006,10,3.8234
gin_coyah,2006,11,5.1343
gin_coyah,2006,12,5.175
gin_coyah,2007,1,3.9726
gin_coyah,2007,2,4.8386
gin_coyah,2007,3,3.8709
gin_coyah,2007,4,3.1383
gin_coyah,2007,5,2.6257
gin_coyah,2007,6,2.9114
gin_coyah,2007,7,2.0757
gin_coyah,2007,8,1.5473
gin_coyah,2007,9,2.7907
gin_coyah,2007,10,3.882
gin_coyah,2007,11,4.2213
gin_coyah,2007,12,5.3314
gin_coyah,2008,1,4.8089
gin_coyah,2008,2,4.121
gin_coyah,2008,3,4.2967
gin_coyah,2008,4,2.6617
gin_coyah,2008,5,2.7254
gin_coyah,2008,6,3.0967
gin_coyah,2008,7,2.6905
gin_coyah,2008,8,1.987
gin_coyah,2008,9,3.1944
gin_coyah,2008,10,3.3694
gin_coyah,2008,11,4.5671
gin_coyah,2008,12,4.482
gin_coyah,2009,1,4.4071
gin_coyah,2009,2,4.831
gin_coyah,2009,3,4.4991
gin_coyah,2009,4,2.5775
gin_coyah,2009,5,3.4372
gin_coyah,2009,6,3.2909
gin_coyah,2009,7,2.6174
gin_coyah,2009,8,1.7383
gin_coyah,2009,9,2.5841
gin_coyah,2009,10,3.7702
gin_coyah,2009,11,3.9617
gin_coyah,2009,12,4.8116
gin_coyah,2010,1,5.054
gin_coyah,2010,2,5.0042
gin_coyah,2010,3,3.5525
gin_coyah,2010,4,2.8238
gin_coyah,2010,5,2.345
gin_coyah,2010,6,3.0695
gin_coyah,2010,7,2.2094
gin_coyah,2010,8,2.1658
gin_coyah,2010,9,2.754
gin_coyah,2010,10,3.6427
gin_coyah,2010,11,4.8066
gin_coyah,2010,12,4.5156
gin_coyah,2011,1,3.9241
gin_coyah,2011,2,4.9849
gin_coyah,2011,3,4.5382
gin_coyah,2011,4,3.1558
gin_coyah,2011,5,2.9693
gin_coyah,2011,6,2.8413
gin_coyah,2011,7,2.227
gin_coyah,2011,8,2.3196
gin_coyah,2011,9,3.2847
gin_coyah,2011,10,3.523
gin_coyah,2011,11,4.2837
gin_coyah,2011,12,4.7049
gin_coyah,2012,1,4.7503
gin_coyah,2012,2,3.698
gin_coyah,2012,3,3.085
gin_coyah,2012,4,2.9716
gin_coyah,2012,5,2.5634
gin_coyah,2012,6,2.6712
gin_coyah,2012,7,1.8039
gin_coyah,2012,8,1.7106
gin_coyah,2012,9,3.1705
gin_coyah,2012,10,3.6391
gin_coyah,2012,11,4.0948
gin_coyah,2012,12,4.7071
gin_coyah,2013,1,4.8053
gin_coyah,2013,2,5.124
gin_coyah,2013,3,5.6714
gin_coyah,2013,4,3.8641
gin_coyah,2013,5,3.1824
gin_coyah,2013,6,3.0501
gin_coyah,2013,7,2.4477
gin_coyah,2013,8,1.3392
gin_coyah,2013,9,2.7024
gin_coyah,2013,10,3.6529
gin_coyah,2013,11,4.4635
gin_coyah,2013,12,5.0985
gin_coyah,2014,1,5.1959
gin_coyah,2014,2,4.5559
gin_coyah,2014,3,4.893
gin_coyah,2014,4,3.6204
gin_coyah,2014,5,3.1661
gin_coyah,2014,6,2.7478
gin_coyah,2014,7,2.9422
gin_coyah,2014,8,1.9329
gin_coyah,2014,9,2.6431
gin_coyah,2014,10,3.4693
gin_coyah,2014,11,3.451
gin_coyah,2014,12,3.7897
gin_coyah,2015,1,3.6572
gin_coyah,2015,2,4.9998
gin_coyah,2015,3,3.8763
gin_coyah,2015,4,2.8293
gin_coyah,2015,5,2.9511
gin_coyah,2015,6,2.6358
gin_coyah,2015,7,2.378
gin_coyah,2015,8,2.1774
gin_coyah,2015,9,2.7464
gin_coyah,2015,10,3.8651
gin_coyah,2015,11,4.3368
gin_coyah,2015,12,3.5094
gin_coyah,2016,1,3.8913
gin_coyah,2016,2,3.8763
gin_coyah,2016,3,4.8478
gin_coyah,2016,4,3.1623
gin_coyah,2016,5,3.471
gin_coyah,2016,6,2.8263
gin_coyah,2016,7,1.7034
gin_coyah,2016,8,1.746
gin_coyah,2016,9,2.8163
gin_coyah,2016,10,3.9974
gin_coyah,2016,11,3.7039
gin_coyah,2016,12,3.8057
gin_coyah,2017,1,5.2075
gin_coyah,2017,2,4.4211
gin_coyah,2017,3,4.3578
gin_coyah,2017,4,3.0163
gin_coyah,2017,5,3.194
gin_coyah,2017,6,2.7964
gin_coyah,2017,7,2.5928
gin_coyah,2017,8,2.0496
gin_coyah,2017,9,2.7582
gin_coyah,2017,10,3.5924
gin_coyah,2017,11,3.2912
gin_coyah,2017,12,3.9092
gin_coyah,2018,1,4.0989
gin_coyah,2018,2,4.4916
gin_coyah,2018,3,4.6148
gin_coyah,2018,4,3.6396
gin_coyah,2018,5,3.6906
gin_coyah,2018,6,2.3125
gin_coyah,2018,7,2.1379
gin_coyah,2018,8,2.1243
gin_coyah,2018,9,2.6322
gin_coyah,2018,10,3.7071
gin_coyah,2018,11,3.8768
gin_coyah,2018,12,5.3798
gin_coyah,2019,1,5.1751
gin_coyah,2019,2,4.6493
gin_coyah,2019,3,4.5873
gin_coyah,2019,4,3.6922
gin_coyah,2019,5,3.5918
gin_coyah,2019,6,2.7086
gin_coyah,2019,7,2.0166
gin_coyah,2019,8,1.6659
gin_coyah,2019,9,2.8422
gin_coyah,2019,10,3.722
gin_coyah,2019,11,4.2836
gin_coyah,2019,12,5.7234
gin_coyah,2020,1,3.9269
gin_coyah,2020,2,4.3524
gin_coyah,2020,3,4.5456
gin_coyah,2020,4,3.1603
gin_coyah,2020,5,2.875
gin_coyah,2020,6,3.4118
gin_coyah,2020,7,1.6942
gin_coyah,2020,8,1.2024
gin_coyah,2020,9,2.622
gin_coyah,2020,10,4.2683
gin_coyah,2020,11,4.7732
gin_coyah,2020,12,4.9392
gin_coyah,2021,1,4.6707
gin_coyah,2021,2,3.8733
gin_coyah,2021,3,4.0243
gin_coyah,2021,4,3.8749
gin_coyah,2021,5,3.31
gin_coyah,2021,6,3.256
gin_coyah,2021,7,2.2588
gin_coyah,2021,8,1.8766
gin_coyah,2021,9,3.524
gin_coyah,2021,10,3.9743
gin_coyah,2021,11,4.3937
gin_coyah,2021,12,4.0394
gin_coyah,2022,1,4.8827
gin_coyah,2022,2,4.7599
gin_coyah,2022,3,4.5125
gin_coyah,2022,4,4.1877
gin_coyah,2022,5,3.0357
gin_coyah,2022,6,3.1176
gin_coyah,2022,7,1.7202
gin_coyah,2022,8,1.5213
gin_coyah,2022,9,2.435
gin_coyah,2022,10,3.3719
gin_coyah,2022,11,3.9192
gin_coyah,2022,12,4.3059
gin_coyah,2023,1,5.4806
gin_coyah,2023,2,4.3152
gin_coyah,2023,3,5.2634
gin_coyah,2023,4,3.9208
gin_coyah,2023,5,2.5074
gin_coyah,2023,6,2.7223
gin_coyah,2023,7,2.5295
gin_coyah,2023,8,2.1323
gin_coyah,2023,9,2.8341
gin_coyah,2023,10,3.1997
gin_coyah,2023,11,3.8196
gin_coyah,2023,12,4.8692
gin_dabola,2004,2,4.6424
gin_dabola,2004,3,3.8408
gin_dabola,2004,4,2.9143
gin_dabola,2004,5,4.2598
gin_dabola,2004,6,4.5454
gin_dabola,2004,7,3.8095
gin_dabola,2004,8,4.6251
gin_dabola,2004,9,4.3176
gin_dabola,2004,10,5.5088
gin_dabola,2004,11,5.5983
gin_dabola,2004,12,4.9328
gin_dabola,2005,1,4.895
gin_dabola,2005,2,4.6164
gin_dabola,2005,3,4.7187
gin_dabola,2005,4,3.6973
gin_dabola,2005,5,3.9535
gin_dabola,2005,6,3.7578
gin_dabola,2005,7,4.9246
gin_dabola,2005,8,4.6975
gin_dabola,2005,9,4.5634
gin_dabola,2005,10,4.7181
gin_dabola,2005,11,5.3115
gin_dabola,2005,12,6.2744
gin_dabola,2006,1,6.4264
gin_dabola,2006,2,5.9777
gin_dabola,2006,3,4.5943
gin_dabola,2006,4,3.6642
gin_dabola,2006,5,4.274
gin_dabola,2006,6,3.8892
gin_dabola,2006,7,5.0173
gin_dabola,2006,8,4.1105
gin_dabola,2006,9,4.2903
gin_dabola,2006,10,4.7878
gin_dabola,2006,11,6.821
gin_dabola,2006,12,6.2742
gin_dabola,2007,1,5.2766
gin_dabola,2007,2,5.919
gin_dabola,2007,3,4.3226
gin_dabola,2007,4,3.2844
gin_dabola,2007,5,3.836
gin_dabola,2007,6,4.0695
gin_dabola,2007,7,3.8219
gin_dabola,2007,8,3.53
gin_dabola,2007,9,4.244
gin_dabola,2007,10,4.9146
gin_dabola,2007,11,5.4584
gin_dabola,2007,12,6.7987
gin_dabola,2008,1,6.6558
gin_dabola,2008,2,5.4525
gin_dabola,2008,3,5.248
gin_dabola,2008,4,3.4371
gin_dabola,2008,5,4.3643
gin_dabola,2008,6,4.0831
gin_dabola,2008,7,4.2479
gin_dabola,2008,8,4.2648
gin_dabola,2008,9,4.2178
gin_dabola,2008,10,4.0241
gin_dabola,2008,11,6.3944
gin_dabola,2008,12,6.1189
gin_dabola,2009,1,5.9328
gin_dabola,2009,2,5.5633
gin_dabola,2009,3,4.2343
gin_dabola,2009,4,3.2975
gin_dabola,2009,5,4.069
gin_dabola,2009,6,4.3594
gin_dabola,2009,7,4.4445
gin_dabola,2009,8,4.6899
gin_dabola,2009,9,4.2842
gin_dabola,2009,10,4.9494
gin_dabola,2009,11,5.7525
gin_dabola,2009,12,6.0315
gin_dabola,2010,1,6.716
gin_dabola,2010,2,6.5263
gin_dabola,2010,3,4.0928
gin_dabola,2010,4,2.8644
gin_dabola,2010,5,3.4551
gin_dabola,2010,6,4.2398
gin_dabola,2010,7,3.9773
gin_dabola,2010,8,3.6535
gin_dabola,2010,9,4.4469
gin_dabola,2010,10,5.2603
gin_dabola,2010,11,6.1197
gin_dabola,2010,12,6.5086
gin_dabola,2011,1,5.6785
gin_dabola,2011,2,6.7909
gin_dabola,2011,3,4.6494
gin_dabola,2011,4,3.6679
gin_dabola,2011,5,3.9527
gin_dabola,2011,6,4.1545
gin_dabola,2011,7,4.0073
gin_dabola,2011,8,4.4422
gin_dabola,2011,9,5.1836
gin_dabola,2011,10,4.8661
gin_dabola,2011,11,6.3306
gin_dabola,2011,12,6.4642
gin_dabola,2012,1,6.6864
gin_dabola,2012,2,4.6775
gin_dabola,2012,3,3.5084
gin_dabola,2012,4,2.9462
gin_dabola,2012,5,3.9597
gin_dabola,2012,6,3.6172
gin_dabola,2012,7,4.023
gin_dabola,2012,8,3.9928
gin_dabola,2012,9,4.5853
gin_dabola,2012,10,4.6096
gin_dabola,2012,11,5.908
gin_dabola,2012,12,6.1472
gin_dabola,2013,1,6.3439
gin_dabola,2013,2,7.1516
gin_dabola,2013,3,5.796
gin_dabola,2013,4,4.0477
gin_dabola,2013,5,4.0991
gin_dabola,2013,6,4.0976
gin_dabola,2013,7,4.9435
gin_dabola,2013,8,3.4959
gin_dabola,2013,9,4.4156
gin_dabola,2013,10,5.1605
gin_dabola,2013,11,6.4795
gin_dabola,2013,12,6.427
gin_dabola,2014,1,6.3284
gin_dabola,2014,2,6.4691
gin_dabola,2014,3,5.48
gin_dabola,2014,4,3.9256
gin_dabola,2014,5,3.9212
gin_dabola,2014,6,4.3584
gin_dabola,2014,7,4.6198
gin_dabola,2014,8,3.9043
gin_dabola,2014,9,4.4416
gin_dabola,2014,10,4.7839
gin_dabola,2014,11,5.1353
gin_dabola,2014,12,5.4745
gin_dabola,2015,1,5.4383
gin_dabola,2015,2,6.3308
gin_dabola,2015,3,4.5915
gin_dabola,2015,4,3.0311
gin_dabola,2015,5,3.3913
gin_dabola,2015,6,3.8572
gin_dabola,2015,7,4.222
gin_dabola,2015,8,3.9226
gin_dabola,2015,9,5.1121
gin_dabola,2015,10,5.0043
gin_dabola,2015,11,6.3127
gin_dabola,2015,12,4.3283
gin_dabola,2016,1,4.297
gin_dabola,2016,2,5.2977
gin_dabola,2016,3,5.4281
gin_dabola,2016,4,3.0895
gin_dabola,2016,5,4.2503
gin_dabola,2016,6,4.3465
gin_dabola,2016,7,3.9508
gin_dabola,2016,8,4.0243
gin_dabola,2016,9,4.8688
gin_dabola,2016,10,4.7045
gin_dabola,2016,11,5.413
gin_dabola,2016,12,5.5456
gin_dabola,2017,1,7.1971
gin_dabola,2017,2,5.4283
gin_dabola,2017,3,5.0184
gin_dabola,2017,4,3.8373
gin_dabola,2017,5,3.7595
gin_dabola,2017,6,4.2842
gin_dabola,2017,7,4.5761
gin_dabola,2017,8,3.8976
gin_dabola,2017,9,4.9591
gin_dabola,2017,10,5.323
gin_dabola,2017,11,4.9815
gin_dabola,2017,12,5.6214
gin_dabola,2018,1,5.6104
gin_dabola,2018,2,5.2269
gin_dabola,2018,3,5.2582
gin_dabola,2018,4,4.0565
gin_dabola,2018,5,4.5215
gin_dabola,2018,6,3.7875
gin_dabola,2018,7,3.7037
gin_dabola,2018,8,3.6777
gin_dabola,2018,9,4.1079
gin_dabola,2018,10,4.8926
gin_dabola,2018,11,5.4242
gin_dabola,2018,12,7.3258
gin_dabola,2019,1,7.1987
gin_dabola,2019,2,5.9524
gin_dabola,2019,3,5.223
gin_dabola,2019,4,3.7999
gin_dabola,2019,5,4.3915
gin_dabola,2019,6,4.7884
gin_dabola,2019,7,4.6178
gin_dabola,2019,8,4.3218
gin_dabola,2019,9,4.2079
gin_dabola,2019,10,5.3929
gin_dabola,2019,11,6.5315
gin_dabola,2019,12,7.8867
gin_dabola,2020,1,5.4414
gin_dabola,2020,2,6.5048
gin_dabola,2020,3,5.332
gin_dabola,2020,4,3.4499
gin_dabola,2020,5,3.5927
gin_dabola,2020,6,4.1718
gin_dabola,2020,7,3.5132
gin_dabola,2020,8,3.624
gin_dabola,2020,9,4.8564
gin_dabola,2020,10,6.2102
gin_dabola,2020,11,7.4731
gin_dabola,2020,12,7.1811
gin_dabola,2021,1,6.8141
gin_dabola,2021,2,5.8647
gin_dabola,2021,3,5.0376
gin_dabola,2021,4,4.5985
gin_dabola,2021,5,4.0608
gin_dabola,2021,6,4.3567
gin_dabola,2021,7,4.2919
gin_dabola,2021,8,3.654
gin_dabola,2021,9,4.7419
gin_dabola,2021,10,4.7625
gin_dabola,2021,11,6.2602
gin_dabola,2021,12,5.8301
gin_dabola,2022,1,6.5683
gin_dabola,2022,2,6.0561
gin_dabola,2022,3,5.101
gin_dabola,2022,4,5.1734
gin_dabola,2022,5,4.1115
gin_dabola,2022,6,4.4188
gin_dabola,2022,7,4.1221
gin_dabola,2022,8,4.045
gin_dabola,2022,9,4.337
gin_dabola,2022,10,4.5433
gin_dabola,2022,11,5.1189
gin_dabola,2022,12,5.8787
gin_dabola,2023,1,6.876
gin_dabola,2023,2,5.882
gin_dabola,2023,3,6.0589
gin_dabola,2023,4,5.5339
gin_dabola,2023,5,3.7463
gin_dabola,2023,6,4.2498
gin_dabola,2023,7,4.9818
gin_dabola,2023,8,3.5168
gin_dabola,2023,9,5.146
gin_dabola,2023,10,4.1325
gin_dabola,2023,11,5.5888
gin_dabola,2023,12,6.1121
gin_dalaba,2004,2,6.1001
gin_dalaba,2004,3,5.3764
gin_dalaba,2004,4,3.2457
gin_dalaba,2004,5,4.2012
gin_dalaba,2004,6,4.5316
gin_dalaba,2004,7,3.2379
gin_dalaba,2004,8,3.8122
gin_dalaba,2004,9,4.3297
gin_dalaba,2004,10,5.4446
gin_dalaba,2004,11,6.0753
gin_dalaba,2004,12,6.2378
gin_dalaba,2005,1,6.374
gin_dalaba,2005,2,5.5041
gin_dalaba,2005,3,5.9748
gin_dalaba,2005,4,4.1104
gin_dalaba,2005,5,4.0079
gin_dalaba,2005,6,3.6039
gin_dalaba,2005,7,4.3588
gin_dalaba,2005,8,3.7695
gin_dalaba,2005,9,4.1869
gin_dalaba,2005,10,5.1502
gin_dalaba,2005,11,5.8279
gin_dalaba,2005,12,7.1515
gin_dalaba,2006,1,7.1718
gin_dalaba,2006,2,6.7594
gin_dalaba,2006,3,6.1786
gin_dalaba,2006,4,3.6521
gin_dalaba,2006,5,4.5609
gin_dalaba,2006,6,4.2982
gin_dalaba,2006,7,4.5009
gin_dalaba,2006,8,3.6415
gin_dalaba,2006,9,3.996
gin_dalaba,2006,10,4.687
gin_dalaba,2006,11,7.4869
gin_dalaba,2006,12,7.5034
gin_dalaba,2007,1,6.8202
gin_dalaba,2007,2,7.0697
gin_dalaba,2007,3,5.8824
gin_dalaba,2007,4,3.9964
gin_dalaba,2007,5,3.9086
gin_dalaba,2007,6,4.1812
gin_dalaba,2007,7,3.5183
gin_dalaba,2007,8,2.853
gin_dalaba,2007,9,4.1782
gin_dalaba,2007,10,4.6864
gin_dalaba,2007,11,6.4422
gin_dalaba,2007,12,7.866
gin_dalaba,2008,1,7.6505
gin_dalaba,2008,2,6.7353
gin_dalaba,2008,3,6.0211
gin_dalaba,2008,4,3.5904
gin_dalaba,2008,5,3.7271
gin_dalaba,2008,6,4.4183
gin_dalaba,2008,7,3.6977
gin_dalaba,2008,8,3.5095
gin_dalaba,2008,9,4.1349
gin_dalaba,2008,10,4.1224
gin_dalaba,2008,11,7.2535
gin_dalaba,2008,12,7.031
gin_dalaba,2009,1,7.016
gin_dalaba,2009,2,6.7041
gin_dalaba,2009,3,5.6709
gin_dalaba,2009,4,3.6166
gin_dalaba,2009,5,4.4552
gin_dalaba,2009,6,4.271
gin_dalaba,2009,7,3.9362
gin_dalaba,2009,8,3.5746
gin_dalaba,2009,9,3.9958
gin_dalaba,2009,10,5.1282
gin_dalaba,2009,11,6.1079
gin_dalaba,2009,12,6.9172
gin_dalaba,2010,1,7.5514
gin_dalaba,2010,2,6.8594
gin_dalaba,2010,3,5.0056
gin_dalaba,2010,4,3.6995
gin_dalaba,2010,5,3.5163
gin_dalaba,2010,6,4.2544
gin_dalaba,2010,7,3.922
gin_dalaba,2010,8,3.3451
gin_dalaba,2010,9,3.9282
gin_dalaba,2010,10,4.724
gin_dalaba,2010,11,6.6639
gin_dalaba,2010,12,7.0715
gin_dalaba,2011,1,6.3008
gin_dalaba,2011,2,7.8185
gin_dalaba,2011,3,5.8951
gin_dalaba,2011,4,4.0312
gin_dalaba,2011,5,4.2031
gin_dalaba,2011,6,3.9099
gin_dalaba,2011,7,3.5392
gin_dalaba,2011,8,3.7727
gin_dalaba,2011,9,4.3957
gin_dalaba,2011,10,4.7776
gin_dalaba,2011,11,6.3442
gin_dalaba,2011,12,7.4917
gin_dalaba,2012,1,7.7566
gin_dalaba,2012,2,5.6857
gin_dalaba,2012,3,5.0796
gin_dalaba,2012,4,3.474
gin_dalaba,2012,5,4.1412
gin_dalaba,2012,6,3.8505
gin_dalaba,2012,7,3.7565
gin_dalaba,2012,8,3.2965
gin_dalaba,2012,9,3.8468
gin_dalaba,2012,10,4.2743
gin_dalaba,2012,11,5.8614
gin_dalaba,2012,12,7.1436
gin_dalaba,2013,1,7.1784
gin_dalaba,2013,2,7.9573
gin_dalaba,2013,3,6.872
gin_dalaba,2013,4,4.2913
gin_dalaba,2013,5,3.9894
