localite,date,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m,precipitation
gin_tougue,1985-08-19,5.9849,,4.8048,,,21.84,90.91,2.33,3.49,9.69
gin_tougue,1985-08-20,5.7382,,4.2216,,,21.8,92.03,1.47,2.26,24.82
gin_tougue,1985-08-21,5.874,,4.38,,,22.29,89.33,1.16,1.78,6.6
gin_tougue,1985-08-22,5.6777,,3.8328,,,22.68,86.96,1.37,2.22,7.14
gin_tougue,1985-08-23,5.5517,,4.8768,,,21.55,94.68,1.04,1.77,7.54
gin_tougue,1985-08-24,5.106,,4.6296,,,22.12,91.65,1.91,2.97,10.5
gin_tougue,1985-08-25,6.2527,,3.9408,,,22.72,85.45,0.78,1.2,8.53
gin_tougue,1985-08-26,5.2958,,4.0128,,,22.08,89.46,0.76,1.18,3.15
gin_tougue,1985-08-27,4.8437,,4.7496,,,22.07,90.02,1.12,1.66,8.51
gin_tougue,1985-08-28,6.1248,,4.3488,,,22.29,88.42,2.23,3.46,10.17
gin_tougue,1985-08-29,5.8488,,4.5408,,,22.74,85.35,1.31,2.19,2.95
gin_tougue,1985-08-30,5.9606,,4.4232,,,23.51,85.48,1.27,1.96,7.09
gin_tougue,1985-08-31,4.8408,,2.748,,,22.52,87.03,1.08,1.77,4.39
gin_tougue,1985-09-01,5.6942,,4.6056,,,22.14,83.96,0.94,1.56,10.59
gin_tougue,1985-09-02,5.0371,,4.2984,,,22.37,86.63,0.88,1.39,14.19
gin_tougue,1985-09-03,4.2386,,2.712,,,21.69,92.46,2.45,3.72,14.87
gin_tougue,1985-09-04,3.5594,,3.3024,,,22.02,92.12,2.23,3.44,28.14
gin_tougue,1985-09-05,4.4347,,4.164,,,22.22,89.98,1.34,2.09,72.21
gin_tougue,1985-09-06,6.1666,,4.5624,,,21.96,89.32,1.67,2.56,6.04
gin_tougue,1985-09-07,5.7377,,4.7352,,,22.59,89.5,1.39,2.18,10.36
gin_tougue,1985-09-08,4.241,,4.1112,,,22.28,93.12,1.96,3.02,9.9
gin_tougue,1985-09-09,5.3287,,4.3848,,,21.39,90.48,1.23,2.0,18.42
gin_tougue,1985-09-10,4.5468,,2.94,,,20.29,91.65,1.42,2.29,10.3
gin_tougue,1985-09-11,6.6096,,2.7912,,,21.71,85.15,1.06,1.72,10.06
gin_tougue,1985-09-12,5.6434,,5.0592,,,22.34,90.71,2.12,3.22,7.55
gin_tougue,1985-09-13,5.9323,,2.5296,,,23.09,88.57,1.8,2.76,2.1
gin_tougue,1985-09-14,6.8465,,3.9744,,,22.26,93.19,2.38,3.6,23.7
gin_tougue,1985-09-15,4.6416,,4.5792,,,21.44,93.26,3.66,5.53,38.1
gin_tougue,1985-09-16,6.756,,3.0552,,,22.02,89.8,1.74,2.71,2.93
gin_tougue,1985-09-17,3.4147,,2.8632,,,22.72,92.54,2.16,3.38,11.9
gin_tougue,1985-09-18,6.1051,,4.6176,,,23.39,86.04,1.11,1.9,10.74
gin_tougue,1985-09-19,4.931,,4.3296,,,22.41,88.69,1.47,2.32,26.26
gin_tougue,1985-09-20,4.8216,,4.6224,,,22.11,89.05,1.07,1.73,13.23
gin_tougue,1985-09-21,5.1533,,3.1728,,,22.21,91.51,1.83,2.83,11.64
gin_tougue,1985-09-22,4.4294,,3.0576,,,22.71,87.58,0.76,1.3,6.11
gin_tougue,1985-09-23,6.0787,,4.2168,,,23.2,81.87,1.37,2.21,4.42
gin_tougue,1985-09-24,5.737,,4.3344,,,22.27,89.35,1.03,1.84,4.51
gin_tougue,1985-09-25,6.4241,,3.8544,,,21.83,89.92,1.66,2.63,3.59
gin_tougue,1985-09-26,5.9362,,4.7088,,,22.69,78.47,0.94,1.54,4.2
gin_tougue,1985-09-27,4.3946,,4.2456,,,21.56,93.1,2.13,3.23,13.35
gin_tougue,1985-09-28,6.0482,,4.164,,,22.29,90.58,1.46,2.4,9.21
gin_tougue,1985-09-29,6.3074,,4.296,,,21.75,88.83,1.69,2.77,3.6
gin_tougue,1985-09-30,6.2002,,4.74,,,22.14,89.03,1.95,3.16,3.75
gin_tougue,1985-10-01,6.0617,,3.6648,,,23.3,84.42,1.4,2.33,2.24
gin_tougue,1985-10-02,5.6419,,4.296,,,22.94,89.56,1.56,2.53,2.47
gin_tougue,1985-10-03,5.2654,,4.6392,,,23.05,87.13,1.13,1.9,2.96
gin_tougue,1985-10-04,5.3098,,4.6584,,,21.91,91.75,1.31,2.07,4.68
gin_tougue,1985-10-05,5.0698,,4.2984,,,21.54,90.2,1.36,2.15,5.67
gin_tougue,1985-10-06,5.761,,4.7592,,,22.4,88.59,1.82,2.91,9.09
gin_tougue,1985-10-07,6.0794,,4.1472,,,23.31,85.2,0.96,1.56,1.72
gin_tougue,1985-10-08,5.4732,,4.2384,,,23.46,83.09,1.39,2.26,0.03
gin_tougue,1985-10-09,5.6906,,3.8544,,,23.06,87.11,1.7,2.74,0.05
gin_tougue,1985-10-10,5.9484,,2.8104,,,23.27,83.6,1.3,2.17,0.05
gin_tougue,1985-10-11,6.2666,,3.252,,,23.11,85.73,1.34,2.13,0.06
gin_tougue,1985-10-12,6.2741,,3.3432,,,23.27,86.09,1.44,2.28,0.16
gin_tougue,1985-10-13,6.3096,,3.324,,,21.84,91.11,1.33,2.17,7.84
gin_tougue,1985-10-14,6.2681,,3.0816,,,23.0,78.36,1.25,2.02,2.11
gin_tougue,1985-10-15,5.399,,3.3672,,,22.91,78.71,1.2,1.92,0.7
gin_tougue,1985-10-16,5.5394,,3.9744,,,22.09,76.35,1.33,2.3,2.31
gin_tougue,1985-10-17,6.0163,,3.3216,,,21.66,85.93,1.9,3.02,7.56
gin_tougue,1985-10-18,5.64,,3.0648,,,22.53,84.14,1.08,1.71,2.12
gin_tougue,1985-10-19,5.9556,,3.2856,,,23.29,82.73,1.2,1.94,2.06
gin_tougue,1985-10-20,5.4506,,4.1592,,,23.14,83.64,1.12,1.85,1.24
gin_tougue,1985-10-21,5.8601,,3.7272,,,23.13,85.28,1.29,2.06,1.4
gin_tougue,1985-10-22,6.1433,,3.1896,,,23.31,82.96,1.68,2.77,1.21
gin_tougue,1985-10-23,6.384,,2.3472,,,23.33,75.63,1.48,2.44,0.18
gin_tougue,1985-10-24,6.4001,,2.184,,,23.47,74.14,0.95,1.57,0.35
gin_tougue,1985-10-25,6.1421,,3.192,,,23.08,80.68,1.28,2.07,0.35
gin_tougue,1985-10-26,6.1642,,2.8656,,,23.01,77.37,1.39,2.31,0.46
gin_tougue,1985-10-27,6.0794,,2.6976,,,22.72,78.19,1.36,2.21,0.18
gin_tougue,1985-10-28,6.4702,,1.7784,,,22.41,77.57,1.32,2.18,0.02
gin_tougue,1985-10-29,6.3607,,1.992,,,22.7,72.49,0.78,1.29,1.08
gin_tougue,1985-10-30,5.9998,,2.5392,,,22.96,73.92,1.0,1.67,2.39
gin_tougue,1985-10-31,3.1265,,2.844,,,22.3,84.01,1.45,2.28,1.54
gin_tougue,1985-11-01,4.019,,3.9048,,,21.79,84.45,1.64,2.63,10.57
gin_tougue,1985-11-02,5.0105,,2.9736,,,22.73,83.69,1.78,2.81,1.75
gin_tougue,1985-11-03,5.477,,3.2112,,,22.32,81.75,1.56,2.44,0.13
gin_tougue,1985-11-04,5.563,,2.916,,,22.23,60.46,1.57,2.5,0.0
gin_tougue,1985-11-05,5.6119,,2.9016,,,21.33,68.01,1.74,2.94,0.0
gin_tougue,1985-11-06,5.7137,,2.796,,,22.03,58.76,1.5,2.36,0.03
gin_tougue,1985-11-07,5.8637,,2.4504,,,21.61,62.84,1.16,1.93,0.05
gin_tougue,1985-11-08,6.2009,,2.0592,,,21.76,76.78,1.32,2.17,0.0
gin_tougue,1985-11-09,6.1104,,2.2704,,,21.87,73.28,1.11,1.83,0.0
gin_tougue,1985-11-10,6.1718,,2.0832,,,22.45,65.53,0.97,1.57,0.02
gin_tougue,1985-11-11,6.1738,,2.124,,,22.76,64.56,0.97,1.53,0.15
gin_tougue,1985-11-12,6.0734,,2.1,,,22.8,68.43,1.54,2.43,1.6
gin_tougue,1985-11-13,5.4593,,2.7504,,,23.1,74.6,1.37,2.21,2.19
gin_tougue,1985-11-14,5.2512,,3.708,,,23.01,82.83,1.29,2.16,1.32
gin_tougue,1985-11-15,4.68,,2.9376,,,23.47,78.09,1.68,2.69,0.23
gin_tougue,1985-11-16,6.1615,,1.9776,,,24.13,72.34,1.21,1.89,0.77
gin_tougue,1985-11-17,6.2208,,1.8648,,,23.56,70.31,1.5,2.4,0.27
gin_tougue,1985-11-18,3.617,,3.2304,,,23.37,63.58,0.65,1.04,0.06
gin_tougue,1985-11-19,6.102,,2.2632,,,22.18,64.48,1.66,2.76,0.0
gin_tougue,1985-11-20,6.0403,,2.0232,,,21.97,62.56,2.16,3.51,0.0
gin_tougue,1985-11-21,6.2383,,1.836,,,22.41,63.18,1.9,3.03,0.0
gin_tougue,1985-11-22,6.0197,,1.9848,,,23.24,60.34,1.62,2.57,0.0
gin_tougue,1985-11-23,5.9042,,2.028,,,23.79,51.54,1.29,1.95,0.0
gin_tougue,1985-11-24,6.0576,,1.8768,,,23.02,50.92,1.09,1.73,0.0
gin_tougue,1985-11-25,5.9431,,1.9656,,,23.21,50.39,1.33,2.04,0.0
gin_tougue,1985-11-26,5.9489,,1.956,,,23.56,54.76,1.56,2.46,0.0
gin_tougue,1985-11-27,5.9942,,1.8624,,,23.73,50.45,1.56,2.41,0.0
gin_tougue,1985-11-28,6.1822,,1.428,,,23.49,53.8,1.95,3.03,0.0
gin_tougue,1985-11-29,6.2038,,1.4496,,,24.37,52.33,1.81,2.84,0.0
gin_tougue,1985-11-30,6.1423,,2.2032,,,23.81,51.1,2.08,3.33,0.0
gin_tougue,1985-12-01,5.8723,,1.9032,,,24.0,50.53,2.06,3.28,0.0
gin_tougue,1985-12-02,5.8531,,1.9872,,,23.56,59.33,2.09,3.42,0.0
gin_tougue,1985-12-03,5.2318,,2.6424,,,22.68,54.88,2.09,3.42,0.0
gin_tougue,1985-12-04,5.4763,,1.9944,,,21.15,49.05,2.34,3.87,0.0
gin_tougue,1985-12-05,5.4276,,2.5056,,,20.07,52.72,2.22,3.76,0.0
gin_tougue,1985-12-06,5.0124,,2.2344,,,20.29,50.0,2.12,3.56,0.0
gin_tougue,1985-12-07,5.6882,,1.6032,,,21.67,48.75,1.98,3.21,0.0
gin_tougue,1985-12-08,5.8853,,1.6896,,,21.48,45.33,1.92,3.19,0.0
gin_tougue,1985-12-09,6.1267,,1.6848,,,20.24,44.11,2.45,3.99,0.0
gin_tougue,1985-12-10,5.303,,2.2704,,,19.24,42.38,1.83,3.06,0.0
gin_tougue,1985-12-11,5.9294,,1.8624,,,18.93,43.47,1.64,2.75,0.0
gin_tougue,1985-12-12,6.0554,,2.1984,,,19.43,45.84,1.68,2.65,0.0
gin_tougue,1985-12-13,5.9081,,1.932,,,18.93,48.2,1.54,2.6,0.0
gin_tougue,1985-12-14,6.0677,,1.512,,,18.8,48.22,1.78,2.8,0.0
gin_tougue,1985-12-15,4.6613,,2.5752,,,18.92,49.2,1.48,2.45,0.0
gin_tougue,1985-12-16,3.45,,2.9328,,,17.38,49.24,2.21,3.31,0.0
gin_tougue,1985-12-17,3.6048,,2.8152,,,16.93,59.03,1.66,2.53,0.0
gin_tougue,1985-12-18,4.7328,,2.7144,,,20.35,59.02,1.17,1.84,0.0
gin_tougue,1985-12-19,5.3306,,2.1792,,,21.44,57.57,1.64,2.48,0.21
gin_tougue,1985-12-20,6.1769,,2.5824,,,19.56,50.96,3.73,5.46,0.01
gin_tougue,1985-12-21,5.4874,,2.3376,,,19.15,49.11,2.6,3.95,0.0
gin_tougue,1985-12-22,5.249,,2.3472,,,21.28,38.37,2.09,3.25,0.0
gin_tougue,1985-12-23,5.1132,,2.4768,,,19.26,43.15,2.09,3.38,0.0
gin_tougue,1985-12-24,5.3218,,2.2632,,,19.89,41.48,2.22,3.5,0.0
gin_tougue,1985-12-25,4.3906,,2.7792,,,18.84,45.32,2.33,3.82,0.0
gin_tougue,1985-12-26,5.5272,,2.2344,,,21.18,42.03,2.19,3.47,0.0
gin_tougue,1985-12-27,6.0372,,1.6128,,,22.95,46.8,1.42,2.39,0.0
gin_tougue,1985-12-28,6.1382,,1.4136,,,23.68,51.29,1.64,2.76,0.0
gin_tougue,1985-12-29,5.8159,,1.9224,,,21.12,49.73,1.82,2.9,0.0
gin_tougue,1985-12-30,5.869,,2.0352,,,21.47,48.22,1.94,3.05,0.0
gin_tougue,1985-12-31,5.8399,,1.8072,,,21.17,48.22,2.8,4.35,0.0
gin_tougue,1986-01-01,5.9522,,1.716,,,20.65,46.96,2.57,4.04,0.0
gin_tougue,1986-01-02,5.6813,,2.0208,,,20.85,42.73,2.06,3.39,0.0
gin_tougue,1986-01-03,5.4979,,2.1456,,,21.38,39.78,2.06,3.37,0.0
gin_tougue,1986-01-04,5.8159,,1.98,,,20.77,37.88,2.29,3.75,0.0
gin_tougue,1986-01-05,6.0998,,1.8288,,,20.24,36.32,2.12,3.45,0.0
gin_tougue,1986-01-06,6.2023,,1.7208,,,20.98,35.39,2.11,3.45,0.0
gin_tougue,1986-01-07,5.8915,,2.016,,,21.86,34.67,2.14,3.42,0.0
gin_tougue,1986-01-08,6.1258,,1.9872,,,22.48,31.5,2.09,3.35,0.0
gin_tougue,1986-01-09,5.5944,,2.3688,,,21.15,23.79,2.03,3.36,0.0
gin_tougue,1986-01-10,5.5769,,2.4024,,,22.63,19.29,1.78,2.76,0.0
gin_tougue,1986-01-11,5.453,,2.5008,,,20.69,21.06,2.48,3.85,0.0
gin_tougue,1986-01-12,4.3906,,2.9736,,,17.84,25.72,2.85,4.26,0.0
gin_tougue,1986-01-13,5.1403,,2.052,,,17.32,22.16,2.65,4.09,0.0
gin_tougue,1986-01-14,4.8962,,2.4576,,,19.11,21.82,2.47,3.84,0.0
gin_tougue,1986-01-15,5.2781,,2.7024,,,20.26,22.55,2.75,4.27,0.0
gin_tougue,1986-01-16,5.5841,,2.5416,,,20.57,22.15,2.7,4.21,0.0
gin_tougue,1986-01-17,5.0935,,2.4816,,,21.14,21.61,2.05,3.35,0.0
gin_tougue,1986-01-18,5.0424,,2.868,,,20.93,19.55,2.45,3.81,0.0
gin_tougue,1986-01-19,4.9606,,2.7888,,,19.85,19.23,2.81,4.2,0.0
gin_tougue,1986-01-20,4.7431,,2.8584,,,19.13,18.03,2.45,3.75,0.0
gin_tougue,1986-01-21,5.5495,,2.352,,,19.62,16.48,1.86,3.01,0.0
gin_tougue,1986-01-22,5.7461,,2.2488,,,21.25,15.47,1.81,2.91,0.0
gin_tougue,1986-01-23,5.1528,,2.784,,,21.81,14.88,2.06,3.35,0.0
gin_tougue,1986-01-24,5.3544,,2.8344,,,22.81,16.14,1.89,2.92,0.0
gin_tougue,1986-01-25,4.7532,,2.9064,,,23.91,15.12,1.62,2.41,0.0
gin_tougue,1986-01-26,5.1394,,3.0768,,,23.92,20.18,1.55,2.46,0.0
gin_tougue,1986-01-27,5.8399,,2.8104,,,24.4,24.5,1.46,2.47,0.0
gin_tougue,1986-01-28,6.0581,,2.8728,,,25.24,19.64,1.69,2.66,0.0
gin_tougue,1986-01-29,6.0437,,2.5392,,,26.47,15.72,1.65,2.42,0.0
gin_tougue,1986-01-30,6.582,,2.4312,,,26.27,18.73,1.95,2.91,0.0
gin_tougue,1986-01-31,5.989,,2.8392,,,26.22,19.57,1.5,2.25,0.0
gin_tougue,1986-02-01,5.4266,,2.916,,,25.48,23.1,1.85,2.96,0.0
gin_tougue,1986-02-02,5.4586,,2.9112,,,24.44,24.25,2.47,3.69,0.0
gin_tougue,1986-02-03,6.3266,,2.9064,,,25.67,29.1,2.44,3.68,0.0
gin_tougue,1986-02-04,5.8982,,2.9808,,,27.94,31.76,1.79,2.58,0.0
gin_tougue,1986-02-05,5.7946,,3.1176,,,27.44,28.53,2.15,3.17,0.0
gin_tougue,1986-02-06,5.9558,,3.1224,,,26.33,22.3,2.5,3.72,0.0
gin_tougue,1986-02-07,5.8498,,3.2472,,,24.95,25.39,2.29,3.38,0.0
gin_tougue,1986-02-08,6.6586,,2.6136,,,26.68,22.96,1.42,2.0,0.0
gin_tougue,1986-02-09,6.5902,,2.6304,,,26.29,22.38,2.03,3.09,0.0
gin_tougue,1986-02-10,6.9823,,2.964,,,26.42,15.95,2.08,3.0,0.0
gin_tougue,1986-02-11,5.9719,,3.0552,,,26.52,18.44,2.19,3.2,0.0
gin_tougue,1986-02-12,6.3802,,3.1056,,,26.58,12.44,2.01,2.91,0.0
gin_tougue,1986-02-13,6.3156,,3.024,,,26.63,16.82,2.15,3.17,0.0
gin_tougue,1986-02-14,6.2107,,3.2184,,,25.57,25.97,2.57,3.92,0.0
gin_tougue,1986-02-15,6.2786,,3.1056,,,23.87,14.3,2.38,3.66,0.0
gin_tougue,1986-02-16,6.1841,,3.1392,,,25.78,13.69,2.16,3.16,0.0
gin_tougue,1986-02-17,6.3324,,3.108,,,26.41,13.05,1.62,2.35,0.0
gin_tougue,1986-02-18,6.571,,2.892,,,26.59,13.29,1.76,2.72,0.0
gin_tougue,1986-02-19,7.068,,2.9064,,,26.62,27.06,2.15,3.31,0.0
gin_tougue,1986-02-20,6.421,,3.216,,,27.31,26.25,2.45,3.64,0.0
gin_tougue,1986-02-21,6.0571,,3.5088,,,26.37,15.43,2.36,3.61,0.0
gin_tougue,1986-02-22,5.9333,,3.7128,,,27.8,12.74,1.89,2.79,0.0
gin_tougue,1986-02-23,6.8134,,3.3408,,,27.39,20.95,1.84,2.85,0.0
gin_tougue,1986-02-24,6.2587,,5.0736,,,27.59,10.36,2.03,2.92,0.0
gin_tougue,1986-02-25,6.0293,,5.3688,,,27.07,14.1,2.0,3.16,0.0
gin_tougue,1986-02-26,6.9725,,3.4272,,,27.03,21.91,2.35,3.51,0.0
gin_tougue,1986-02-27,6.8614,,3.1536,,,27.42,26.96,2.1,3.14,0.92
gin_tougue,1986-02-28,5.9182,,4.14,,,27.53,32.36,1.54,2.32,5.46
gin_tougue,1986-03-01,7.4083,,2.52,,,26.68,39.41,1.18,1.79,6.98
gin_tougue,1986-03-02,7.151,,2.9976,,,26.42,36.59,2.15,3.17,0.0
gin_tougue,1986-03-03,7.3824,,2.6208,,,24.83,41.65,3.06,4.31,0.0
gin_tougue,1986-03-04,7.1215,,3.2736,,,25.44,30.0,2.9,4.36,0.0
gin_tougue,1986-03-05,7.0567,,3.4512,,,25.53,30.27,2.19,3.41,0.0
gin_tougue,1986-03-06,7.0512,,2.4408,,,25.87,28.99,1.84,2.75,0.0
gin_tougue,1986-03-07,7.1117,,2.8992,,,25.23,23.59,1.97,2.91,0.0
gin_tougue,1986-03-08,7.0126,,3.5088,,,27.27,24.21,0.99,1.44,0.0
gin_tougue,1986-03-09,7.1722,,3.2664,,,27.53,22.85,1.53,2.39,0.0
gin_tougue,1986-03-10,7.0723,,3.4344,,,27.0,25.01,2.19,3.35,0.0
gin_tougue,1986-03-11,7.0855,,3.5856,,,26.56,18.2,2.4,3.72,0.0
gin_tougue,1986-03-12,6.985,,3.6168,,,26.6,18.09,2.69,4.05,0.0
gin_tougue,1986-03-13,7.5778,,2.6664,,,27.61,27.33,2.0,3.02,0.0
gin_tougue,1986-03-14,6.6017,,3.3552,,,28.27,24.91,1.61,2.35,0.0
gin_tougue,1986-03-15,6.3694,,3.66,,,27.85,18.27,2.16,3.22,0.0
gin_tougue,1986-03-16,7.3366,,2.5776,,,27.01,9.29,1.88,2.96,0.0
gin_tougue,1986-03-17,7.511,,2.2464,,,26.9,9.22,1.72,2.61,0.0
gin_tougue,1986-03-18,6.306,,3.9264,,,26.3,15.14,2.65,4.09,0.0
gin_tougue,1986-03-19,6.7289,,3.396,,,26.62,12.94,2.5,3.79,0.0
gin_tougue,1986-03-20,6.8357,,3.2736,,,26.64,16.06,2.37,3.59,0.0
gin_tougue,1986-03-21,6.0665,,3.9288,,,26.09,24.74,2.63,4.0,0.0
gin_tougue,1986-03-22,5.6318,,4.2888,,,25.78,13.93,2.31,3.52,0.0
gin_tougue,1986-03-23,5.4406,,4.3296,,,24.81,14.3,2.51,3.83,0.0
gin_tougue,1986-03-24,5.443,,4.1544,,,25.4,12.43,1.81,2.83,0.0
gin_tougue,1986-03-25,6.0055,,3.6552,,,27.4,11.74,1.09,1.71,0.0
gin_tougue,1986-03-26,6.7891,,2.5032,,,26.91,12.45,2.1,3.29,0.0
gin_tougue,1986-03-27,5.6921,,3.9744,,,26.88,12.26,2.35,3.59,0.0
gin_tougue,1986-03-28,5.9028,,3.7992,,,27.9,14.11,2.9,4.41,0.0
gin_tougue,1986-03-29,5.3388,,4.3536,,,28.64,27.86,1.67,2.59,0.0
gin_tougue,1986-03-30,6.318,,3.6624,,,27.47,10.93,2.24,3.42,0.0
gin_tougue,1986-03-31,5.7761,,4.1784,,,28.65,7.22,1.68,2.54,0.0
gin_tougue,1986-04-01,6.0137,,3.1128,,,28.19,12.56,1.9,2.98,0.0
gin_tougue,1986-04-02,4.3706,,3.4968,,,27.73,21.69,2.58,3.77,0.0
gin_tougue,1986-04-03,6.924,,3.2208,,,28.37,9.08,2.87,4.25,0.0
gin_tougue,1986-04-04,5.9518,,3.8472,,,25.14,32.17,3.75,5.17,0.0
gin_tougue,1986-04-05,6.9024,,2.7648,,,24.11,46.75,2.91,3.96,0.0
gin_tougue,1986-04-06,5.7641,,3.9312,,,28.46,29.97,2.81,4.07,0.0
gin_tougue,1986-04-07,5.7677,,3.6192,,,29.49,20.06,2.79,4.13,0.0
gin_tougue,1986-04-08,5.0292,,4.2576,,,29.19,17.2,2.24,3.34,0.0
gin_tougue,1986-04-09,5.8932,,3.9216,,,28.7,17.67,2.8,4.26,0.0
gin_tougue,1986-04-10,7.4198,,2.2344,,,29.27,12.94,1.85,2.87,0.0
gin_tougue,1986-04-11,3.9641,,4.2312,,,29.71,15.23,2.19,3.4,0.0
gin_tougue,1986-04-12,5.4888,,4.6584,,,29.44,19.66,2.58,3.78,0.0
gin_tougue,1986-04-13,6.4402,,3.3888,,,29.29,20.2,2.64,3.87,0.0
gin_tougue,1986-04-14,5.7701,,3.9384,,,29.79,23.18,2.48,3.55,0.0
gin_tougue,1986-04-15,5.6954,,3.9072,,,31.28,22.64,1.82,2.71,0.0
gin_tougue,1986-04-16,5.7727,,4.9488,,,32.6,30.06,1.95,2.77,0.13
gin_tougue,1986-04-17,7.3853,,2.2968,,,30.84,34.61,1.82,2.58,1.87
gin_tougue,1986-04-18,4.8929,,3.576,,,30.83,40.11,2.13,2.96,1.67
gin_tougue,1986-04-19,6.8815,,1.3176,,,31.81,34.58,2.12,3.11,1.04
gin_tougue,1986-04-20,6.3053,,5.7744,,,30.96,39.27,2.85,3.95,1.23
gin_tougue,1986-04-21,6.3029,,6.048,,,29.83,43.16,3.27,4.52,0.0
gin_tougue,1986-04-22,5.8387,,5.9064,,,28.95,36.58,3.02,4.28,0.0
gin_tougue,1986-04-23,6.8623,,3.0552,,,29.13,29.32,2.62,3.77,0.0
gin_tougue,1986-04-24,6.8578,,2.532,,,29.48,41.09,2.32,3.37,0.0
gin_tougue,1986-04-25,6.876,,2.616,,,30.55,36.38,2.53,3.6,0.01
gin_tougue,1986-04-26,5.6609,,3.528,,,30.29,42.08,2.4,3.32,1.09
gin_tougue,1986-04-27,6.342,,2.5632,,,28.14,49.43,1.87,2.61,2.61
gin_tougue,1986-04-28,7.218,,2.4768,,,29.56,44.15,1.56,2.36,1.28
gin_tougue,1986-04-29,7.2948,,2.1216,,,29.91,44.35,2.45,3.5,1.02
gin_tougue,1986-04-30,6.0682,,3.6192,,,28.11,52.74,2.2,3.04,1.79
gin_tougue,1986-05-01,5.0287,,4.1136,,,27.95,46.61,3.04,4.36,0.74
gin_tougue,1986-05-02,5.7509,,5.8176,,,29.65,34.18,2.47,3.55,0.04
gin_tougue,1986-05-03,6.2232,,4.7328,,,29.93,33.25,1.95,2.9,0.05
gin_tougue,1986-05-04,5.8147,,4.452,,,30.01,37.65,2.81,3.94,2.1
gin_tougue,1986-05-05,6.3905,,4.0464,,,29.11,47.5,2.11,2.96,1.38
gin_tougue,1986-05-06,5.5378,,3.5592,,,28.05,59.88,1.78,2.54,8.53
gin_tougue,1986-05-07,3.582,,3.312,,,26.17,73.03,1.82,2.66,6.76
gin_tougue,1986-05-08,7.6214,,1.5696,,,28.97,50.07,2.17,3.23,1.4
gin_tougue,1986-05-09,6.3804,,2.7888,,,28.59,51.57,1.87,2.82,7.21
gin_tougue,1986-05-10,6.7018,,1.512,,,28.53,62.16,2.27,3.21,4.56
gin_tougue,1986-05-11,6.7428,,2.724,,,26.12,68.78,2.08,2.98,8.81
gin_tougue,1986-05-12,3.5095,,3.1848,,,25.82,58.5,2.17,3.25,0.87
gin_tougue,1986-05-13,4.8518,,4.1928,,,26.73,59.26,1.72,2.54,2.01
gin_tougue,1986-05-14,5.8099,,5.124,,,26.05,65.11,1.47,2.21,3.66
gin_tougue,1986-05-15,5.9652,,2.4936,,,26.91,58.59,1.7,2.44,2.38
gin_tougue,1986-05-16,4.3078,,3.5928,,,25.1,69.24,2.1,3.09,1.43
gin_tougue,1986-05-17,6.1541,,5.7336,,,27.23,56.69,2.11,3.17,0.33
gin_tougue,1986-05-18,5.9453,,4.8,,,27.8,50.71,2.2,3.24,0.06
gin_tougue,1986-05-19,3.2734,,3.0072,,,26.16,55.55,1.39,2.06,3.27
gin_tougue,1986-05-20,5.0357,,2.8608,,,25.71,58.7,1.52,2.4,6.49
gin_tougue,1986-05-21,5.9002,,2.988,,,26.86,63.97,1.2,1.9,7.22
gin_tougue,1986-05-22,4.2324,,4.4376,,,24.76,71.4,1.76,2.51,3.81
gin_tougue,1986-05-23,6.7387,,3.2736,,,27.19,59.97,1.13,1.68,7.26
gin_tougue,1986-05-24,4.6738,,3.924,,,26.98,66.44,1.24,1.85,10.4
gin_tougue,1986-05-25,6.6017,,2.1744,,,27.21,66.54,1.63,2.46,10.16
gin_tougue,1986-05-26,6.5964,,2.22,,,27.05,66.21,2.01,3.04,8.38
gin_tougue,1986-05-27,5.8754,,3.4536,,,25.76,71.93,2.62,3.82,8.82
gin_tougue,1986-05-28,4.6334,,2.6976,,,25.39,74.62,1.94,2.82,7.16
gin_tougue,1986-05-29,6.9084,,2.7696,,,24.03,82.21,1.59,2.37,13.18
gin_tougue,1986-05-30,6.4949,,3.54,,,26.86,67.54,0.9,1.41,8.46
gin_tougue,1986-05-31,4.1297,,3.5832,,,25.5,70.41,1.17,1.87,6.0
gin_tougue,1986-06-01,4.4436,,3.7104,,,24.63,71.59,1.54,2.29,8.21
gin_tougue,1986-06-02,6.8666,,2.5416,,,26.44,65.63,1.79,2.72,4.53
gin_tougue,1986-06-03,6.8772,,3.5904,,,26.91,63.34,1.89,3.07,4.6
gin_tougue,1986-06-04,6.6024,,2.9712,,,25.77,71.61,2.45,3.69,5.06
gin_tougue,1986-06-05,6.301,,4.2168,,,26.2,68.26,2.08,3.1,2.77
gin_tougue,1986-06-06,6.6617,,2.1168,,,25.41,71.79,2.09,3.16,3.27
gin_tougue,1986-06-07,6.2657,,3.7224,,,24.73,76.36,1.5,2.22,7.18
gin_tougue,1986-06-08,4.1184,,3.948,,,22.81,85.15,1.41,2.13,7.44
gin_tougue,1986-06-09,6.2724,,2.508,,,24.58,76.99,1.55,2.42,7.53
gin_tougue,1986-06-10,7.0452,,1.4832,,,25.17,76.1,1.14,1.84,4.79
gin_tougue,1986-06-11,5.2224,,4.4688,,,25.17,73.3,0.87,1.4,10.61
gin_tougue,1986-06-12,6.665,,2.9592,,,25.15,67.51,1.73,2.7,4.91
