localite,date,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m,precipitation
gin_kissidougou,1991-08-06,4.2089,,3.9936,,,22.73,90.05,1.88,3.01,13.24
gin_kissidougou,1991-08-07,4.7393,,4.2792,,,22.37,92.13,1.49,2.47,23.86
gin_kissidougou,1991-08-08,4.0164,,3.7824,,,21.79,94.94,2.36,3.71,19.34
gin_kissidougou,1991-08-09,4.8823,,4.1904,,,22.29,89.79,2.0,3.1,1.75
gin_kissidougou,1991-08-10,4.7424,,4.716,,,22.09,92.07,1.58,2.5,4.36
gin_kissidougou,1991-08-11,4.5886,,4.3056,,,21.92,93.52,2.08,3.28,5.75
gin_kissidougou,1991-08-12,4.4863,,4.4616,,,20.76,94.43,3.18,4.9,6.79
gin_kissidougou,1991-08-13,5.0191,,4.6728,,,22.61,89.43,2.23,3.47,1.83
gin_kissidougou,1991-08-14,4.8434,,4.428,,,22.24,91.38,2.14,3.34,10.34
gin_kissidougou,1991-08-15,4.3178,,4.356,,,21.32,94.35,1.95,3.04,10.44
gin_kissidougou,1991-08-16,5.4322,,5.2104,,,21.83,91.2,2.74,4.24,3.77
gin_kissidougou,1991-08-17,4.8986,,4.7736,,,21.5,92.67,2.52,3.95,6.89
gin_kissidougou,1991-08-18,4.6294,,4.584,,,21.67,92.7,3.43,5.34,7.72
gin_kissidougou,1991-08-19,4.9354,,4.848,,,22.12,92.56,3.17,4.95,8.18
gin_kissidougou,1991-08-20,5.244,,4.8288,,,22.51,91.85,2.58,4.01,14.4
gin_kissidougou,1991-08-21,4.6219,,4.428,,,21.59,94.05,2.45,3.79,20.27
gin_kissidougou,1991-08-22,4.175,,3.9048,,,21.08,94.68,2.57,4.0,10.55
gin_kissidougou,1991-08-23,5.3491,,4.7064,,,22.12,90.48,1.41,2.27,11.3
gin_kissidougou,1991-08-24,4.0438,,3.744,,,22.12,92.16,1.73,2.82,21.29
gin_kissidougou,1991-08-25,6.0636,,4.5144,,,22.57,87.3,0.9,1.49,10.05
gin_kissidougou,1991-08-26,4.9946,,4.8576,,,22.88,90.02,1.81,2.82,10.79
gin_kissidougou,1991-08-27,4.5816,,4.0464,,,22.73,92.65,1.94,3.02,9.78
gin_kissidougou,1991-08-28,5.0676,,4.7928,,,22.03,92.82,1.67,2.68,13.17
gin_kissidougou,1991-08-29,5.7002,,5.1312,,,22.28,90.56,2.03,3.16,18.58
gin_kissidougou,1991-08-30,5.0369,,4.9056,,,22.01,92.62,2.11,3.28,37.58
gin_kissidougou,1991-08-31,4.9248,,4.9488,,,21.43,94.5,2.22,3.47,24.06
gin_kissidougou,1991-09-01,3.5078,,3.0672,,,21.24,93.69,2.67,4.17,15.73
gin_kissidougou,1991-09-02,5.1454,,5.076,,,22.62,90.04,1.48,2.35,17.43
gin_kissidougou,1991-09-03,4.0097,,3.648,,,21.67,95.45,1.43,2.24,37.67
gin_kissidougou,1991-09-04,5.0234,,4.5912,,,21.7,93.28,2.29,3.61,43.88
gin_kissidougou,1991-09-05,5.1878,,4.3104,,,21.94,91.12,1.68,2.65,17.41
gin_kissidougou,1991-09-06,5.5474,,4.4088,,,22.77,88.33,0.82,1.31,21.53
gin_kissidougou,1991-09-07,6.0763,,3.2832,,,21.83,93.6,1.64,2.64,14.47
gin_kissidougou,1991-09-08,4.7381,,4.2048,,,21.7,92.97,1.24,2.07,8.93
gin_kissidougou,1991-09-09,5.213,,4.5096,,,23.44,87.4,0.91,1.48,18.95
gin_kissidougou,1991-09-10,2.5399,,2.1936,,,23.58,87.73,0.84,1.44,16.31
gin_kissidougou,1991-09-11,4.9754,,4.1424,,,23.57,88.95,0.95,1.66,7.56
gin_kissidougou,1991-09-12,6.0845,,3.1056,,,23.47,87.58,0.87,1.44,4.3
gin_kissidougou,1991-09-13,4.7554,,4.0104,,,23.36,88.39,1.05,1.7,6.91
gin_kissidougou,1991-09-14,4.8691,,4.5456,,,21.94,92.33,1.47,2.29,7.73
gin_kissidougou,1991-09-15,5.9717,,4.4448,,,22.98,87.29,0.9,1.57,2.6
gin_kissidougou,1991-09-16,5.2891,,3.5784,,,23.75,86.52,1.11,1.83,3.74
gin_kissidougou,1991-09-17,4.5667,,3.0552,,,23.83,84.34,1.04,1.62,2.09
gin_kissidougou,1991-09-18,5.6916,,4.5312,,,22.63,90.48,0.94,1.58,5.88
gin_kissidougou,1991-09-19,5.3868,,3.8616,,,23.19,88.38,0.87,1.44,8.07
gin_kissidougou,1991-09-20,5.4552,,4.944,,,22.68,90.17,1.51,2.4,7.77
gin_kissidougou,1991-09-21,5.742,,4.572,,,22.59,90.3,0.97,1.57,3.83
gin_kissidougou,1991-09-22,5.9239,,4.6224,,,24.26,83.28,0.79,1.25,6.87
gin_kissidougou,1991-09-23,5.3575,,4.548,,,23.35,89.56,1.43,2.35,4.88
gin_kissidougou,1991-09-24,5.5325,,4.8072,,,23.44,86.27,1.11,1.82,3.93
gin_kissidougou,1991-09-25,5.2507,,3.8136,,,22.88,87.95,0.94,1.47,3.14
gin_kissidougou,1991-09-26,5.7062,,4.1016,,,22.81,91.04,1.16,1.88,3.28
gin_kissidougou,1991-09-27,5.8174,,4.1328,,,23.68,87.57,1.05,1.79,2.87
gin_kissidougou,1991-09-28,6.1409,,4.1016,,,23.99,85.09,1.05,1.75,2.5
gin_kissidougou,1991-09-29,5.2949,,4.5696,,,23.75,88.2,1.21,2.01,5.88
gin_kissidougou,1991-09-30,3.9552,,3.0984,,,23.37,88.15,1.33,2.15,2.92
gin_kissidougou,1991-10-01,5.3134,,4.4664,,,24.0,84.25,0.96,1.53,2.87
gin_kissidougou,1991-10-02,5.5817,,5.256,,,23.72,88.68,1.14,1.81,7.89
gin_kissidougou,1991-10-03,4.9601,,4.356,,,22.61,92.66,1.8,2.87,9.47
gin_kissidougou,1991-10-04,5.8224,,4.128,,,23.26,86.56,0.93,1.53,7.12
gin_kissidougou,1991-10-05,3.4534,,3.0024,,,21.45,92.57,2.03,3.24,18.79
gin_kissidougou,1991-10-06,3.3103,,3.048,,,21.34,92.29,2.29,3.58,7.23
gin_kissidougou,1991-10-07,5.1874,,5.0304,,,21.77,89.42,1.36,2.2,10.55
gin_kissidougou,1991-10-08,4.8485,,4.524,,,22.05,92.74,1.65,2.66,29.39
gin_kissidougou,1991-10-09,5.0544,,4.6992,,,20.92,94.21,2.18,3.47,25.63
gin_kissidougou,1991-10-10,5.2157,,4.4136,,,19.94,93.59,1.05,1.69,5.85
gin_kissidougou,1991-10-11,5.6062,,4.4544,,,22.88,83.49,0.68,1.09,9.36
gin_kissidougou,1991-10-12,4.9786,,4.1808,,,23.51,85.91,0.79,1.38,26.93
gin_kissidougou,1991-10-13,5.3498,,4.6296,,,22.51,92.0,1.7,2.74,24.22
gin_kissidougou,1991-10-14,4.3716,,3.7128,,,23.08,83.28,0.72,1.17,14.68
gin_kissidougou,1991-10-15,4.7131,,3.9552,,,23.54,81.83,0.54,0.89,5.58
gin_kissidougou,1991-10-16,5.5776,,4.5528,,,23.34,82.8,0.56,0.99,4.68
gin_kissidougou,1991-10-17,5.3993,,4.4568,,,23.07,88.81,0.93,1.56,15.4
gin_kissidougou,1991-10-18,4.8955,,4.5024,,,22.16,92.52,1.72,2.67,26.69
gin_kissidougou,1991-10-19,4.2521,,3.9312,,,21.36,91.13,1.18,1.95,13.39
gin_kissidougou,1991-10-20,6.2194,,2.8704,,,22.5,88.11,1.23,2.06,10.35
gin_kissidougou,1991-10-21,5.3482,,3.6216,,,22.92,88.67,1.27,2.0,9.82
gin_kissidougou,1991-10-22,5.3429,,4.644,,,22.37,88.25,1.52,2.44,1.92
gin_kissidougou,1991-10-23,5.2807,,4.0344,,,22.55,86.85,0.94,1.64,4.48
gin_kissidougou,1991-10-24,5.4283,,4.1976,,,22.24,88.37,1.54,2.54,4.08
gin_kissidougou,1991-10-25,5.7278,,4.2624,,,22.75,88.35,1.16,1.98,5.92
gin_kissidougou,1991-10-26,6.053,,3.3456,,,22.82,87.41,0.97,1.67,3.65
gin_kissidougou,1991-10-27,4.4772,,3.8496,,,23.31,85.04,0.93,1.56,1.7
gin_kissidougou,1991-10-28,6.4526,,1.7544,,,23.48,85.53,1.15,2.02,2.38
gin_kissidougou,1991-10-29,5.8615,,2.8848,,,23.35,85.92,1.21,2.14,3.99
gin_kissidougou,1991-10-30,5.4,,3.4176,,,23.28,84.62,0.98,1.66,2.11
gin_kissidougou,1991-10-31,5.503,,3.0936,,,23.25,85.57,0.81,1.46,2.35
gin_kissidougou,1991-11-01,5.3494,,3.9432,,,23.28,86.42,1.21,2.09,1.92
gin_kissidougou,1991-11-02,5.453,,3.7272,,,23.3,87.39,1.26,2.21,0.53
gin_kissidougou,1991-11-03,5.159,,4.7736,,,24.01,84.05,0.95,1.54,0.71
gin_kissidougou,1991-11-04,5.6244,,2.8728,,,24.23,83.97,0.79,1.25,0.67
gin_kissidougou,1991-11-05,5.3186,,3.408,,,23.83,87.35,0.72,1.22,0.85
gin_kissidougou,1991-11-06,4.7033,,2.8944,,,23.23,87.13,0.82,1.38,0.5
gin_kissidougou,1991-11-07,6.1054,,2.5632,,,23.1,86.28,1.51,2.5,0.31
gin_kissidougou,1991-11-08,6.4138,,2.1624,,,22.48,85.53,1.37,2.46,0.12
gin_kissidougou,1991-11-09,5.8118,,2.4744,,,23.05,70.27,0.91,1.44,0.03
gin_kissidougou,1991-11-10,5.7281,,2.8272,,,22.19,77.56,1.06,1.89,0.58
gin_kissidougou,1991-11-11,5.6297,,3.456,,,22.6,80.2,1.05,1.9,0.47
gin_kissidougou,1991-11-12,6.1284,,2.6544,,,23.24,84.84,1.4,2.33,0.16
gin_kissidougou,1991-11-13,6.1392,,2.2896,,,23.33,84.7,1.3,2.22,0.43
gin_kissidougou,1991-11-14,4.9966,,3.1176,,,22.36,85.41,1.07,1.78,1.26
gin_kissidougou,1991-11-15,4.921,,2.8488,,,21.04,82.97,1.34,2.38,0.24
gin_kissidougou,1991-11-16,4.9805,,3.0456,,,21.87,78.5,1.05,1.83,0.25
gin_kissidougou,1991-11-17,5.2822,,3.432,,,22.16,81.13,0.71,1.24,4.98
gin_kissidougou,1991-11-18,3.8606,,3.3672,,,21.06,82.88,1.62,2.75,1.21
gin_kissidougou,1991-11-19,4.5384,,3.5424,,,20.98,76.15,1.41,2.45,0.05
gin_kissidougou,1991-11-20,5.4674,,2.8704,,,21.8,79.44,1.07,1.78,5.09
gin_kissidougou,1991-11-21,5.8822,,2.2968,,,22.02,82.23,1.25,2.13,1.27
gin_kissidougou,1991-11-22,5.8745,,2.3904,,,22.64,79.49,1.13,1.92,12.66
gin_kissidougou,1991-11-23,6.0022,,1.8984,,,23.17,86.31,1.05,1.68,10.44
gin_kissidougou,1991-11-24,5.3143,,2.736,,,23.36,85.14,0.78,1.27,22.04
gin_kissidougou,1991-11-25,5.7718,,2.1648,,,22.87,81.23,1.11,1.89,2.55
gin_kissidougou,1991-11-26,4.6812,,3.3432,,,22.63,76.43,1.01,1.75,3.12
gin_kissidougou,1991-11-27,5.3234,,3.0888,,,22.3,75.79,0.98,1.67,0.17
gin_kissidougou,1991-11-28,5.9093,,3.0384,,,22.97,77.23,0.86,1.5,1.45
gin_kissidougou,1991-11-29,2.7732,,2.6424,,,21.2,88.18,1.31,2.08,1.6
gin_kissidougou,1991-11-30,4.5444,,4.5264,,,21.47,80.4,1.0,1.62,1.66
gin_kissidougou,1991-12-01,5.0938,,3.8352,,,22.4,80.12,0.94,1.65,3.21
gin_kissidougou,1991-12-02,4.7736,,4.4112,,,22.52,78.2,0.95,1.62,0.0
gin_kissidougou,1991-12-03,3.6696,,3.8232,,,23.21,68.18,0.91,1.44,0.0
gin_kissidougou,1991-12-04,5.365,,4.5576,,,23.06,81.25,0.81,1.41,0.0
gin_kissidougou,1991-12-05,4.8542,,3.312,,,22.92,86.16,1.17,1.86,0.0
gin_kissidougou,1991-12-06,3.4471,,3.0672,,,22.89,88.15,0.89,1.48,0.0
gin_kissidougou,1991-12-07,4.8533,,2.628,,,22.64,89.34,0.81,1.45,0.0
gin_kissidougou,1991-12-08,5.419,,2.292,,,22.94,85.72,1.22,2.15,0.0
gin_kissidougou,1991-12-09,5.1576,,2.2608,,,23.52,84.7,0.97,1.63,0.0
gin_kissidougou,1991-12-10,5.4108,,2.3016,,,23.53,84.22,0.96,1.68,0.0
gin_kissidougou,1991-12-11,5.0542,,2.4384,,,22.94,81.19,1.11,1.97,0.0
gin_kissidougou,1991-12-12,4.7578,,2.9376,,,22.73,76.36,1.29,2.3,0.0
gin_kissidougou,1991-12-13,5.5246,,1.6488,,,21.99,74.31,1.54,2.65,0.0
gin_kissidougou,1991-12-14,5.4461,,1.9512,,,22.12,77.86,1.4,2.38,0.0
gin_kissidougou,1991-12-15,5.6724,,1.7688,,,20.4,75.57,1.6,2.91,0.0
gin_kissidougou,1991-12-16,4.3253,,2.7552,,,19.34,73.97,1.92,3.34,0.0
gin_kissidougou,1991-12-17,5.5846,,1.884,,,18.52,68.07,1.74,3.15,0.0
gin_kissidougou,1991-12-18,5.322,,2.2656,,,20.04,61.48,0.96,1.71,0.0
gin_kissidougou,1991-12-19,5.1857,,2.1144,,,21.51,62.59,0.92,1.49,0.0
gin_kissidougou,1991-12-20,4.5794,,2.6568,,,20.75,68.71,1.46,2.6,0.0
gin_kissidougou,1991-12-21,5.3803,,1.9008,,,20.79,66.23,1.37,2.31,0.0
gin_kissidougou,1991-12-22,4.8979,,2.3928,,,20.05,67.85,1.44,2.62,0.0
gin_kissidougou,1991-12-23,5.7098,,1.4496,,,19.48,68.88,1.76,3.07,0.0
gin_kissidougou,1991-12-24,5.8838,,1.4256,,,19.45,67.29,1.5,2.76,0.0
gin_kissidougou,1991-12-25,5.665,,1.8,,,20.08,64.85,1.32,2.33,0.0
gin_kissidougou,1991-12-26,5.9066,,1.3728,,,20.2,65.53,1.57,2.72,0.0
gin_kissidougou,1991-12-27,5.7607,,1.6368,,,20.78,66.94,1.39,2.4,0.0
gin_kissidougou,1991-12-28,3.7109,,2.868,,,21.48,65.13,1.34,2.19,0.0
gin_kissidougou,1991-12-29,6.025,,1.3728,,,20.66,69.69,1.65,2.95,0.0
gin_kissidougou,1991-12-30,4.8043,,2.6352,,,18.96,75.01,1.86,3.37,0.0
gin_kissidougou,1991-12-31,5.3242,,2.0424,,,19.75,64.74,1.75,3.09,0.0
gin_kissidougou,1992-01-01,5.7876,,1.6392,,,18.99,61.8,1.4,2.55,0.0
gin_kissidougou,1992-01-02,5.1785,,2.2776,,,20.09,70.71,1.44,2.66,0.0
gin_kissidougou,1992-01-03,5.0878,,2.3688,,,19.45,68.08,1.74,3.2,0.0
gin_kissidougou,1992-01-04,4.7395,,2.6592,,,18.96,68.31,2.0,3.58,0.0
gin_kissidougou,1992-01-05,4.6678,,2.8008,,,18.55,66.25,1.85,3.36,0.0
gin_kissidougou,1992-01-06,4.9603,,2.4744,,,16.98,64.08,2.12,3.72,0.0
gin_kissidougou,1992-01-07,4.9466,,2.7384,,,16.93,63.21,1.76,3.22,0.0
gin_kissidougou,1992-01-08,5.0705,,2.5392,,,19.08,61.03,1.43,2.62,0.0
gin_kissidougou,1992-01-09,5.142,,2.8224,,,19.33,63.55,1.47,2.71,0.0
gin_kissidougou,1992-01-10,4.7714,,2.9688,,,20.36,59.95,1.31,2.35,0.0
gin_kissidougou,1992-01-11,5.3647,,2.244,,,21.12,56.85,1.26,2.16,0.0
gin_kissidougou,1992-01-12,5.3364,,2.4024,,,22.13,54.36,0.96,1.42,0.0
gin_kissidougou,1992-01-13,4.338,,3.0312,,,21.4,64.01,1.04,1.81,0.0
gin_kissidougou,1992-01-14,5.484,,2.4312,,,18.58,63.53,2.42,4.16,0.0
gin_kissidougou,1992-01-15,5.7418,,2.4528,,,18.01,56.89,2.51,4.09,0.0
gin_kissidougou,1992-01-16,5.3297,,2.4192,,,21.16,47.97,1.08,1.78,0.0
gin_kissidougou,1992-01-17,5.1991,,2.4792,,,21.27,57.58,1.06,1.82,0.0
gin_kissidougou,1992-01-18,3.636,,2.9112,,,19.38,68.07,1.1,2.14,0.0
gin_kissidougou,1992-01-19,5.9323,,2.2296,,,21.02,69.92,1.76,3.02,0.0
gin_kissidougou,1992-01-20,5.6813,,2.1432,,,22.16,76.73,1.34,2.41,0.0
gin_kissidougou,1992-01-21,5.148,,2.9304,,,22.07,80.72,0.96,1.73,0.1
gin_kissidougou,1992-01-22,5.0546,,3.312,,,23.02,76.04,0.7,1.2,0.08
gin_kissidougou,1992-01-23,4.0886,,3.2592,,,22.37,80.4,1.62,2.61,0.04
gin_kissidougou,1992-01-24,4.818,,2.4792,,,20.14,75.55,2.39,3.83,0.0
gin_kissidougou,1992-01-25,5.9414,,2.2056,,,20.54,68.52,2.67,4.31,0.0
gin_kissidougou,1992-01-26,6.1668,,1.932,,,22.4,65.16,2.05,3.14,0.0
gin_kissidougou,1992-01-27,6.2429,,1.8888,,,23.85,60.44,0.88,1.22,0.0
gin_kissidougou,1992-01-28,6.2138,,2.0568,,,23.18,74.07,0.86,1.5,0.0
gin_kissidougou,1992-01-29,6.143,,2.1744,,,22.77,81.05,1.32,2.16,0.0
gin_kissidougou,1992-01-30,6.6322,,2.0664,,,22.97,67.86,1.5,2.43,0.02
gin_kissidougou,1992-01-31,5.3417,,2.6568,,,23.34,64.17,1.05,1.63,1.81
gin_kissidougou,1992-02-01,5.6674,,2.484,,,23.71,58.67,0.62,1.03,0.89
gin_kissidougou,1992-02-02,4.7911,,3.168,,,23.15,77.92,1.33,2.17,0.64
gin_kissidougou,1992-02-03,5.0839,,2.9496,,,23.2,71.16,0.89,1.49,0.59
gin_kissidougou,1992-02-04,4.5816,,3.6312,,,24.23,64.95,0.9,1.41,0.92
gin_kissidougou,1992-02-05,4.1093,,4.3584,,,23.82,70.4,0.93,1.53,0.74
gin_kissidougou,1992-02-06,4.8202,,3.0432,,,23.19,74.35,1.32,2.17,0.41
gin_kissidougou,1992-02-07,4.7251,,3.816,,,23.87,70.98,0.89,1.49,0.11
gin_kissidougou,1992-02-08,5.435,,3.4344,,,24.12,73.67,1.03,1.56,0.84
gin_kissidougou,1992-02-09,5.5248,,2.5224,,,25.01,69.16,1.04,1.63,0.18
gin_kissidougou,1992-02-10,5.1962,,2.8176,,,23.24,67.32,0.86,1.45,0.52
gin_kissidougou,1992-02-11,3.7538,,2.3832,,,22.38,69.73,0.94,1.54,0.34
gin_kissidougou,1992-02-12,4.309,,3.468,,,20.86,82.47,1.76,2.66,0.22
gin_kissidougou,1992-02-13,5.2046,,3.5976,,,20.67,72.23,2.68,4.24,0.06
gin_kissidougou,1992-02-14,4.3469,,3.504,,,19.11,61.2,2.47,4.07,0.01
gin_kissidougou,1992-02-15,5.045,,2.9304,,,19.19,60.2,2.55,4.18,0.0
gin_kissidougou,1992-02-16,5.7091,,2.5656,,,21.33,57.08,1.77,3.01,0.0
gin_kissidougou,1992-02-17,6.1788,,2.3136,,,22.97,47.97,1.29,2.0,0.0
gin_kissidougou,1992-02-18,6.1728,,2.6112,,,23.59,49.29,0.98,1.49,0.0
gin_kissidougou,1992-02-19,6.2714,,2.2056,,,23.5,54.71,1.03,1.64,0.0
gin_kissidougou,1992-02-20,6.6305,,2.1144,,,23.56,59.03,0.96,1.51,0.0
gin_kissidougou,1992-02-21,6.5904,,2.3952,,,23.04,71.6,1.09,1.84,0.0
gin_kissidougou,1992-02-22,6.4322,,2.5224,,,23.1,76.41,1.23,2.17,0.0
gin_kissidougou,1992-02-23,6.9,,1.9056,,,23.75,76.17,1.89,2.95,0.0
gin_kissidougou,1992-02-24,6.3326,,2.4864,,,24.79,69.74,0.97,1.67,0.0
gin_kissidougou,1992-02-25,5.2795,,3.9288,,,25.48,70.12,1.23,1.89,0.0
gin_kissidougou,1992-02-26,5.0818,,3.3528,,,25.25,65.72,0.95,1.52,0.0
gin_kissidougou,1992-02-27,5.2872,,3.036,,,24.61,67.31,0.76,1.25,0.01
gin_kissidougou,1992-02-28,5.6436,,2.8296,,,24.04,79.78,1.4,2.31,0.02
gin_kissidougou,1992-02-29,5.6966,,2.4648,,,24.38,79.02,1.68,2.59,0.0
gin_kissidougou,1992-03-01,5.8162,,3.3312,,,24.4,72.6,1.35,2.06,0.05
gin_kissidougou,1992-03-02,6.5167,,2.9544,,,23.03,62.71,1.02,1.75,2.32
gin_kissidougou,1992-03-03,6.1351,,2.8344,,,24.92,56.25,0.9,1.42,1.15
gin_kissidougou,1992-03-04,6.2467,,2.9232,,,26.06,58.46,0.75,1.13,0.98
gin_kissidougou,1992-03-05,6.6977,,2.5104,,,24.58,66.71,1.19,1.95,0.8
gin_kissidougou,1992-03-06,6.6401,,2.796,,,24.94,74.22,1.13,1.93,1.19
gin_kissidougou,1992-03-07,5.6424,,3.876,,,25.62,75.68,0.98,1.52,5.59
gin_kissidougou,1992-03-08,5.52,,4.5408,,,25.87,70.71,0.98,1.58,3.08
gin_kissidougou,1992-03-09,5.4182,,4.0272,,,25.24,61.23,1.28,1.89,3.04
gin_kissidougou,1992-03-10,5.9251,,3.3264,,,25.18,51.9,1.01,1.51,1.1
gin_kissidougou,1992-03-11,7.0166,,3.2904,,,24.52,55.48,1.11,1.75,0.18
gin_kissidougou,1992-03-12,6.0036,,3.4248,,,24.21,52.82,0.92,1.45,0.0
gin_kissidougou,1992-03-13,5.9988,,3.4416,,,24.02,56.19,1.15,1.85,0.0
gin_kissidougou,1992-03-14,5.8392,,3.5832,,,22.85,61.27,1.28,2.27,0.0
gin_kissidougou,1992-03-15,6.5124,,3.1824,,,22.58,54.51,2.25,3.67,0.02
gin_kissidougou,1992-03-16,6.263,,2.7936,,,22.42,63.82,2.32,3.74,0.06
gin_kissidougou,1992-03-17,7.0373,,2.6376,,,22.93,53.38,1.62,2.6,0.0
gin_kissidougou,1992-03-18,5.7842,,3.756,,,22.85,67.03,0.68,1.1,0.76
gin_kissidougou,1992-03-19,5.2066,,4.7064,,,22.51,79.83,0.99,1.74,0.24
gin_kissidougou,1992-03-20,4.2269,,3.5856,,,24.15,69.41,1.03,1.72,0.02
gin_kissidougou,1992-03-21,6.4318,,2.9184,,,24.37,69.83,1.1,1.84,0.42
gin_kissidougou,1992-03-22,6.9958,,2.556,,,24.67,72.23,0.81,1.37,3.01
gin_kissidougou,1992-03-23,7.1297,,2.964,,,25.75,52.58,1.23,1.92,0.9
gin_kissidougou,1992-03-24,7.0913,,2.3544,,,24.96,61.67,0.97,1.56,0.31
gin_kissidougou,1992-03-25,4.4803,,4.44,,,22.96,83.83,1.3,2.02,2.35
gin_kissidougou,1992-03-26,3.9559,,3.3912,,,24.46,70.36,0.79,1.28,0.71
gin_kissidougou,1992-03-27,5.0366,,5.4432,,,24.71,70.03,1.01,1.67,0.72
gin_kissidougou,1992-03-28,6.1128,,3.1488,,,25.14,70.87,0.93,1.44,0.23
gin_kissidougou,1992-03-29,6.943,,2.1264,,,26.98,59.62,1.12,1.79,0.52
gin_kissidougou,1992-03-30,6.4884,,2.6112,,,25.68,76.86,1.3,2.07,2.33
gin_kissidougou,1992-03-31,6.809,,2.244,,,25.81,76.21,1.12,1.77,0.34
gin_kissidougou,1992-04-01,6.9182,,2.3016,,,25.03,75.91,1.33,2.14,0.6
gin_kissidougou,1992-04-02,4.7962,,2.9376,,,25.83,72.52,1.55,2.37,0.2
gin_kissidougou,1992-04-03,6.9955,,2.5584,,,25.55,75.69,1.35,2.15,0.32
gin_kissidougou,1992-04-04,6.5604,,2.904,,,24.97,77.78,1.63,2.54,0.24
gin_kissidougou,1992-04-05,6.5378,,2.8656,,,25.2,75.46,2.0,3.13,0.94
gin_kissidougou,1992-04-06,5.6395,,3.1056,,,25.02,77.56,1.89,2.92,5.39
gin_kissidougou,1992-04-07,5.7655,,4.644,,,25.11,80.72,1.36,2.09,30.6
gin_kissidougou,1992-04-08,4.9061,,3.8832,,,24.79,81.67,0.99,1.63,13.03
gin_kissidougou,1992-04-09,5.069,,2.9856,,,24.18,85.3,1.81,2.78,13.45
gin_kissidougou,1992-04-10,5.0232,,3.2664,,,23.88,85.27,1.51,2.32,6.26
gin_kissidougou,1992-04-11,6.4882,,2.724,,,24.0,83.46,1.15,1.87,0.0
gin_kissidougou,1992-04-12,4.5936,,3.8544,,,24.77,77.16,1.11,1.92,0.0
gin_kissidougou,1992-04-13,5.7802,,4.6536,,,24.5,80.29,1.14,1.96,0.0
gin_kissidougou,1992-04-14,6.8815,,2.5296,,,24.71,69.63,1.55,2.6,0.0
gin_kissidougou,1992-04-15,6.4567,,2.9064,,,24.74,48.26,1.22,2.02,0.01
gin_kissidougou,1992-04-16,5.9474,,3.936,,,24.01,72.34,1.11,2.05,3.21
gin_kissidougou,1992-04-17,5.9237,,3.3672,,,24.35,85.1,1.58,2.58,3.19
gin_kissidougou,1992-04-18,6.198,,3.5856,,,25.19,82.74,1.59,2.53,6.69
gin_kissidougou,1992-04-19,5.5464,,3.0456,,,24.63,86.68,1.65,2.57,10.68
gin_kissidougou,1992-04-20,5.8622,,3.348,,,25.14,85.29,1.5,2.37,6.83
gin_kissidougou,1992-04-21,5.8044,,4.44,,,25.23,85.51,1.47,2.29,8.62
gin_kissidougou,1992-04-22,6.3727,,3.108,,,25.1,87.26,1.1,1.89,20.97
gin_kissidougou,1992-04-23,3.1836,,2.9928,,,24.88,83.12,1.13,1.77,80.92
gin_kissidougou,1992-04-24,6.3588,,2.5656,,,25.18,81.09,0.66,1.1,11.82
gin_kissidougou,1992-04-25,6.359,,2.4096,,,25.69,82.02,0.72,1.25,13.49
gin_kissidougou,1992-04-26,6.2297,,3.4896,,,25.68,84.25,1.33,2.06,2.9
gin_kissidougou,1992-04-27,6.793,,1.8384,,,25.36,85.08,1.1,1.84,7.57
gin_kissidougou,1992-04-28,4.8384,,3.4248,,,24.2,89.07,1.66,2.63,4.96
gin_kissidougou,1992-04-29,6.0322,,3.2112,,,23.48,87.87,1.69,2.74,4.06
gin_kissidougou,1992-04-30,5.3705,,3.5784,,,23.68,89.42,1.74,2.73,14.8
gin_kissidougou,1992-05-01,2.9969,,2.6592,,,22.49,89.26,1.68,2.7,16.36
gin_kissidougou,1992-05-02,4.9538,,4.0392,,,22.94,81.2,0.78,1.42,3.6
gin_kissidougou,1992-05-03,6.0142,,3.7224,,,22.18,84.28,1.15,1.8,5.09
gin_kissidougou,1992-05-04,5.4557,,3.8976,,,23.24,83.63,1.38,2.19,3.4
gin_kissidougou,1992-05-05,6.3542,,3.2976,,,23.45,87.12,1.13,1.76,5.85
gin_kissidougou,1992-05-06,3.6679,,3.2184,,,23.84,85.85,0.69,1.15,9.37
gin_kissidougou,1992-05-07,6.3588,,2.3664,,,25.15,81.0,0.98,1.56,8.85
gin_kissidougou,1992-05-08,5.689,,5.2296,,,23.82,90.76,1.24,2.03,12.3
gin_kissidougou,1992-05-09,5.1835,,5.3904,,,24.16,89.82,1.47,2.39,4.94
gin_kissidougou,1992-05-10,5.4072,,5.1576,,,24.23,87.52,1.92,3.0,7.32
gin_kissidougou,1992-05-11,5.1953,,5.1888,,,23.69,87.46,1.3,2.08,0.42
gin_kissidougou,1992-05-12,5.6321,,5.1072,,,24.37,85.9,1.69,2.68,0.81
gin_kissidougou,1992-05-13,5.5474,,5.0904,,,24.69,85.16,1.82,2.85,0.6
gin_kissidougou,1992-05-14,5.2483,,4.9896,,,24.49,86.88,1.93,3.04,0.74
gin_kissidougou,1992-05-15,5.5262,,4.7616,,,24.18,87.11,1.85,2.88,0.75
gin_kissidougou,1992-05-16,5.9035,,3.192,,,24.09,88.54,1.54,2.43,11.59
gin_kissidougou,1992-05-17,3.1008,,2.4624,,,23.34,92.23,1.13,1.8,7.63
