localite,annee,mois,ghi,dni,dhi,kt,albedo,t2m,rh2m,vent_2m,vent_10m
gin_beyla,2015,8,4.5322,1.661,2.5706,0.44,0.15,22.58,89.63,1.9,2.96
gin_beyla,2015,9,5.0501,2.352,2.6484,0.49,0.16,22.98,88.24,1.42,2.24
gin_beyla,2015,10,5.1816,3.0665,2.4425,0.53,0.14,23.24,87.95,1.21,1.98
gin_beyla,2015,11,5.5157,4.3253,2.2042,0.6,0.13,22.25,77.01,1.56,2.6
gin_beyla,2015,12,5.401,3.7786,2.55,0.61,0.1,19.58,62.34,2.0,3.39
gin_beyla,2016,1,5.0995,3.4226,2.4331,0.56,0.09,20.97,55.14,2.09,3.39
gin_beyla,2016,2,5.6832,3.0132,3.0346,0.58,0.08,22.91,47.26,1.81,2.98
gin_beyla,2016,3,5.9095,3.8474,2.557,0.57,0.11,26.01,64.79,1.56,2.43
gin_beyla,2016,4,5.737,3.2849,2.6434,0.55,0.12,26.15,74.49,1.49,2.31
gin_beyla,2016,5,5.4816,2.6635,2.8135,0.53,0.14,25.35,79.29,1.64,2.51
gin_beyla,2016,6,4.9222,2.1689,2.6222,0.49,0.13,23.27,87.61,1.58,2.48
gin_beyla,2016,7,4.3214,1.5977,2.471,0.43,0.14,22.64,89.14,1.83,2.83
gin_beyla,2016,8,4.5458,1.6265,2.5836,0.44,0.15,22.4,90.25,1.75,2.76
gin_beyla,2016,9,4.9342,1.9848,2.645,0.48,0.15,22.57,88.72,1.31,2.1
gin_beyla,2016,10,5.5238,3.0194,2.7041,0.56,0.16,23.21,86.95,1.27,2.09
gin_beyla,2016,11,5.1989,3.4106,2.418,0.57,0.12,23.06,79.76,1.27,2.1
gin_beyla,2016,12,5.321,4.0118,2.3366,0.6,0.1,21.71,65.95,1.68,2.8
gin_beyla,2017,1,5.8699,5.2925,2.0453,0.65,0.11,22.71,55.57,1.47,2.36
gin_beyla,2017,2,5.3818,3.1637,2.6218,0.55,0.1,23.89,64.57,1.52,2.48
gin_beyla,2017,3,5.7763,3.3533,2.664,0.56,0.11,25.71,70.42,1.48,2.29
gin_beyla,2017,4,5.8898,3.1579,2.8555,0.56,0.13,25.58,74.67,1.39,2.19
gin_beyla,2017,5,5.3198,2.3563,2.8267,0.52,0.15,24.36,84.29,1.36,2.16
gin_beyla,2017,6,4.8866,2.1269,2.6285,0.48,0.14,23.58,86.88,1.31,2.09
gin_beyla,2017,7,4.6152,2.0489,2.4806,0.45,0.13,22.71,88.5,1.6,2.52
gin_beyla,2017,8,4.3546,1.674,2.4389,0.42,0.13,22.66,88.27,1.65,2.57
gin_beyla,2017,9,5.2541,2.3088,2.748,0.51,0.15,23.09,87.57,1.46,2.32
gin_beyla,2017,10,5.7583,3.9055,2.4929,0.59,0.13,23.39,84.42,1.3,2.12
gin_beyla,2017,11,5.2188,3.5971,2.339,0.57,0.12,23.05,80.05,1.11,1.85
gin_beyla,2017,12,5.2524,3.8722,2.3803,0.6,0.1,22.48,62.58,1.45,2.41
gin_beyla,2018,1,5.5258,3.8083,2.6066,0.61,0.09,21.89,50.12,1.66,2.75
gin_beyla,2018,2,5.3657,3.2273,2.5968,0.55,0.1,24.34,61.37,1.7,2.68
gin_beyla,2018,3,5.6734,3.4728,2.5567,0.55,0.13,24.77,77.4,1.49,2.3
gin_beyla,2018,4,5.1002,2.2956,2.6568,0.49,0.13,24.38,81.39,1.43,2.24
gin_beyla,2018,5,5.2997,2.4305,2.7626,0.52,0.15,23.81,85.66,1.32,2.12
gin_beyla,2018,6,4.7921,1.9404,2.6654,0.47,0.14,23.11,87.8,1.35,2.17
gin_beyla,2018,7,4.4568,1.6934,2.5049,0.44,0.12,22.33,89.57,1.8,2.81
gin_beyla,2018,8,4.2869,1.4045,2.5351,0.42,0.15,21.81,90.28,1.88,2.94
gin_beyla,2018,9,4.8691,2.0988,2.671,0.47,0.16,22.31,89.91,1.62,2.57
gin_beyla,2018,10,5.5018,3.1968,2.622,0.56,0.15,23.07,86.74,1.3,2.14
gin_beyla,2018,11,5.1086,3.3826,2.406,0.56,0.13,23.04,81.1,1.29,2.15
gin_beyla,2018,12,5.629,5.1564,1.9949,0.64,0.11,21.18,63.8,1.74,2.96
gin_beyla,2019,1,5.8656,5.191,2.1022,0.65,0.11,22.17,56.42,1.63,2.7
gin_beyla,2019,2,5.7691,4.1126,2.4204,0.59,0.11,23.85,57.8,1.7,2.73
gin_beyla,2019,3,5.8661,3.5256,2.6698,0.57,0.12,25.01,64.08,1.56,2.42
gin_beyla,2019,4,5.346,2.514,2.7554,0.51,0.13,24.98,81.65,1.45,2.27
gin_beyla,2019,5,5.4252,2.8102,2.6662,0.53,0.15,24.33,86.02,1.39,2.21
gin_beyla,2019,6,4.9642,2.1595,2.6563,0.49,0.14,23.79,87.41,1.49,2.34
gin_beyla,2019,7,4.475,1.8384,2.519,0.44,0.13,22.8,88.53,1.63,2.53
gin_beyla,2019,8,4.6238,1.7134,2.5891,0.45,0.17,22.12,91.3,2.16,3.34
gin_beyla,2019,9,4.8348,1.7513,2.7226,0.47,0.14,22.75,89.31,1.34,2.15
gin_beyla,2019,10,5.1734,2.7979,2.5795,0.53,0.14,23.17,87.26,1.23,1.99
gin_beyla,2019,11,5.5154,4.3747,2.2234,0.6,0.13,23.01,80.58,1.42,2.35
gin_beyla,2019,12,5.8015,5.6923,1.8646,0.66,0.11,21.87,63.61,1.51,2.54
gin_beyla,2020,1,5.6184,4.2154,2.4677,0.62,0.1,21.52,56.26,1.78,2.97
gin_beyla,2020,2,5.8718,3.9924,2.604,0.6,0.1,23.68,50.24,1.69,2.77
gin_beyla,2020,3,5.4055,2.8939,2.6633,0.52,0.12,25.39,71.74,1.38,2.16
gin_beyla,2020,4,5.471,2.5817,2.783,0.52,0.13,25.15,78.95,1.44,2.25
gin_beyla,2020,5,5.3868,2.7214,2.6827,0.52,0.15,24.82,82.77,1.35,2.12
gin_beyla,2020,6,5.0938,2.2488,2.7187,0.5,0.13,23.54,86.15,1.25,2.02
gin_beyla,2020,7,4.231,1.5418,2.4487,0.42,0.14,22.33,89.29,1.81,2.79
gin_beyla,2020,8,4.415,1.8362,2.4634,0.43,0.16,22.08,90.33,1.94,3.0
gin_beyla,2020,9,4.8646,2.1641,2.5562,0.47,0.15,22.71,89.28,1.54,2.44
gin_beyla,2020,10,5.7984,3.9389,2.4869,0.59,0.15,22.9,85.57,1.42,2.31
gin_beyla,2020,11,5.6957,5.0218,2.0688,0.62,0.13,22.6,76.18,1.53,2.52
gin_beyla,2020,12,5.2397,4.5288,2.0002,0.59,0.11,22.71,69.39,1.48,2.42
gin_boffa,1991,1,5.1828,,2.6362,,,27.93,58.65,1.84,2.52
gin_boffa,1991,2,5.9762,,2.6323,,,28.58,57.78,2.28,3.04
gin_boffa,1991,3,6.421,,3.0862,,,28.63,59.21,2.36,3.09
gin_boffa,1991,4,6.8102,,2.6326,,,28.21,60.53,2.76,3.6
gin_boffa,1991,5,6.3475,,2.9659,,,27.79,66.09,2.49,3.26
gin_boffa,1991,6,5.387,,4.0726,,,26.64,84.96,2.08,2.8
gin_boffa,1991,7,4.6438,,3.8446,,,25.02,91.09,2.65,3.62
gin_boffa,1991,8,4.5108,,3.7999,,,24.79,91.39,3.03,4.14
gin_boffa,1991,9,5.0856,,3.4747,,,25.31,89.27,2.02,2.77
gin_boffa,1991,10,5.0254,,3.3377,,,25.58,87.94,1.83,2.54
gin_boffa,1991,11,5.0722,,3.0475,,,25.84,77.74,1.36,1.93
gin_boffa,1991,12,5.1264,,2.3366,,,26.04,71.5,1.39,2.0
gin_boffa,1992,1,5.2858,,2.7149,,,26.63,59.78,1.73,2.41
gin_boffa,1992,2,5.5094,,3.1471,,,27.71,59.83,2.4,3.21
gin_boffa,1992,3,5.8387,,3.3696,,,28.33,55.87,2.16,2.86
gin_boffa,1992,4,6.5825,,2.7324,,,28.88,61.12,2.58,3.36
gin_boffa,1992,5,5.5706,,3.8878,,,26.37,82.37,1.96,2.63
gin_boffa,1992,6,5.041,,3.7253,,,25.64,89.25,2.4,3.25
gin_boffa,1992,7,4.3394,,3.5179,,,24.55,91.81,3.18,4.34
gin_boffa,1992,8,4.1484,,3.491,,,24.42,92.15,3.59,4.92
gin_boffa,1992,9,4.9531,,3.3792,,,24.98,90.26,2.23,3.07
gin_boffa,1992,10,5.3405,,3.2249,,,25.75,88.46,1.57,2.2
gin_boffa,1992,11,5.1127,,2.7718,,,25.26,78.6,1.42,2.04
gin_boffa,1992,12,5.3045,,2.4209,,,25.82,72.61,1.33,1.9
gin_boffa,1993,1,5.2579,,2.6467,,,26.17,63.53,1.75,2.46
gin_boffa,1993,2,5.8394,,2.9098,,,27.75,59.09,2.23,2.99
gin_boffa,1993,3,6.4658,,3.258,,,27.88,63.47,2.52,3.3
gin_boffa,1993,4,6.2227,,3.3559,,,28.74,63.14,2.66,3.47
gin_boffa,1993,5,6.065,,3.0058,,,27.26,81.51,2.05,2.74
gin_boffa,1993,6,5.2178,,3.63,,,25.94,89.35,2.09,2.83
gin_boffa,1993,7,4.5322,,3.6259,,,24.94,91.22,3.05,4.16
gin_boffa,1993,8,4.465,,3.6355,,,24.88,91.29,2.82,3.87
gin_boffa,1993,9,5.2313,,3.565,,,25.3,89.71,2.25,3.1
gin_boffa,1993,10,5.2442,,3.2249,,,25.92,87.71,1.53,2.15
gin_boffa,1993,11,5.431,,2.6429,,,26.22,80.07,1.45,2.05
gin_boffa,1993,12,5.4031,,2.0952,,,25.9,67.23,1.31,1.87
gin_boffa,1994,1,5.6726,,2.4343,,,26.54,59.87,1.7,2.39
gin_boffa,1994,2,5.9321,,2.9345,,,27.59,62.1,2.03,2.73
gin_boffa,1994,3,6.6245,,2.9539,,,28.3,61.29,2.47,3.23
gin_boffa,1994,4,6.3775,,3.1567,,,27.99,64.66,2.57,3.36
gin_boffa,1994,5,6.2052,,2.5982,,,27.42,75.83,2.13,2.83
gin_boffa,1994,6,5.1984,,3.7574,,,25.71,89.43,2.15,2.93
gin_boffa,1994,7,4.8185,,3.9437,,,24.84,91.31,2.96,4.02
gin_boffa,1994,8,4.5833,,3.8287,,,24.53,91.94,3.4,4.67
gin_boffa,1994,9,4.9051,,3.8868,,,24.75,92.28,2.75,3.77
gin_boffa,1994,10,5.2178,,3.485,,,25.11,90.65,1.85,2.58
gin_boffa,1994,11,5.322,,2.9554,,,26.14,79.87,1.23,1.74
gin_boffa,1994,12,5.1542,,2.297,,,25.4,65.76,1.39,2.0
gin_boffa,1995,1,5.3009,,2.4756,,,26.56,61.26,1.57,2.21
gin_boffa,1995,2,5.659,,2.969,,,28.26,58.38,1.94,2.61
gin_boffa,1995,3,6.6065,,3.1109,,,29.02,57.96,2.44,3.18
gin_boffa,1995,4,6.6139,,2.9947,,,29.49,59.66,2.67,3.45
gin_boffa,1995,5,6.1517,,2.7895,,,28.25,73.41,2.2,2.91
gin_boffa,1995,6,5.5546,,3.9187,,,26.56,87.08,2.11,2.88
gin_boffa,1995,7,4.5437,,3.5777,,,25.36,90.86,2.97,4.05
gin_boffa,1995,8,4.3056,,3.5861,,,24.9,92.06,3.12,4.28
gin_boffa,1995,9,5.215,,3.696,,,25.27,90.98,2.58,3.53
gin_boffa,1995,10,5.4281,,3.3696,,,25.9,87.26,1.5,2.09
gin_boffa,1995,11,5.3609,,2.6506,,,26.39,77.24,1.18,1.68
gin_boffa,1995,12,4.9697,,2.2987,,,25.88,70.81,1.54,2.21
gin_boffa,1996,1,5.7641,,2.4002,,,27.44,65.31,1.9,2.58
gin_boffa,1996,2,6.145,,2.7643,,,27.86,62.63,2.34,3.09
gin_boffa,1996,3,6.1606,,3.0365,,,28.63,58.06,2.58,3.38
gin_boffa,1996,4,6.7205,,2.5085,,,28.44,63.92,2.56,3.34
gin_boffa,1996,5,5.8152,,2.7192,,,28.19,74.18,2.37,3.13
gin_boffa,1996,6,5.2037,,3.6226,,,26.19,88.51,2.13,2.91
gin_boffa,1996,7,4.6898,,3.4692,,,25.25,89.55,2.68,3.66
gin_boffa,1996,8,4.8202,,3.8292,,,24.96,91.05,3.01,4.15
gin_boffa,1996,9,4.698,,3.5921,,,25.14,91.46,2.92,4.0
gin_boffa,1996,10,5.4559,,3.4109,,,25.84,87.29,1.6,2.25
gin_boffa,1996,11,5.3942,,2.7206,,,25.73,79.64,1.38,1.98
gin_boffa,1996,12,5.309,,2.3016,,,25.78,72.28,1.56,2.21
gin_boffa,1997,1,5.5457,,2.5562,,,27.6,65.31,2.05,2.82
gin_boffa,1997,2,6.0797,,2.7749,,,27.43,64.08,2.12,2.86
gin_boffa,1997,3,6.1932,,3.5359,,,28.18,61.1,2.25,3.0
gin_boffa,1997,4,6.9862,,2.3359,,,27.59,66.97,2.3,3.01
gin_boffa,1997,5,6.1646,,3.054,,,26.73,81.46,1.97,2.66
gin_boffa,1997,6,4.8173,,3.4726,,,25.6,89.95,2.47,3.35
gin_boffa,1997,7,4.7172,,3.5885,,,24.87,90.68,3.23,4.39
gin_boffa,1997,8,4.4945,,3.6888,,,24.96,91.71,3.26,4.46
gin_boffa,1997,9,5.1391,,3.5606,,,25.52,90.1,2.43,3.34
gin_boffa,1997,10,5.1396,,3.1615,,,26.32,87.79,1.48,2.08
gin_boffa,1997,11,5.2322,,3.0204,,,26.36,82.51,1.38,1.95
gin_boffa,1997,12,5.2433,,2.405,,,26.36,66.97,1.22,1.73
gin_boffa,1998,1,5.569,,2.5229,,,27.15,58.67,1.67,2.34
gin_boffa,1998,2,6.2316,,2.7341,,,29.56,62.58,2.1,2.81
gin_boffa,1998,3,6.2784,,3.4294,,,29.44,60.23,2.36,3.11
gin_boffa,1998,4,6.4529,,2.8778,,,29.42,62.18,2.68,3.48
gin_boffa,1998,5,5.7391,,3.9898,,,29.35,65.71,2.6,3.37
gin_boffa,1998,6,5.1139,,3.7308,,,27.16,81.74,2.22,2.96
gin_boffa,1998,7,4.6906,,3.5978,,,25.47,90.85,3.11,4.23
gin_boffa,1998,8,4.6013,,3.5957,,,24.87,91.72,3.26,4.45
gin_boffa,1998,9,4.8098,,3.5542,,,25.25,91.65,2.94,4.03
gin_boffa,1998,10,5.2358,,3.2916,,,26.22,88.5,1.83,2.54
gin_boffa,1998,11,5.5138,,2.8903,,,26.66,78.32,1.14,1.62
gin_boffa,1998,12,5.0388,,2.4727,,,26.88,68.44,1.39,1.97
gin_boffa,1999,1,5.6172,,2.4293,,,27.68,59.82,1.91,2.61
gin_boffa,1999,2,6.186,,2.8606,,,28.09,57.34,1.98,2.66
gin_boffa,1999,3,6.7481,,2.9794,,,28.46,60.68,2.45,3.2
gin_boffa,1999,4,6.4502,,3.0595,,,28.33,62.81,2.56,3.33
gin_boffa,1999,5,6.4356,,2.8649,,,27.58,75.43,2.06,2.74
gin_boffa,1999,6,4.9922,,3.5681,,,26.14,87.52,1.76,2.4
gin_boffa,1999,7,4.5374,,3.4675,,,25.01,90.89,2.91,3.95
gin_boffa,1999,8,3.9041,,3.4375,,,24.48,92.28,3.34,4.59
gin_boffa,1999,9,4.9502,,3.7042,,,25.07,91.11,2.5,3.44
gin_boffa,1999,10,5.1936,,3.3139,,,25.48,88.66,2.0,2.77
gin_boffa,1999,11,4.847,,3.0691,,,25.73,82.07,1.34,1.91
gin_boffa,1999,12,5.3242,,2.2442,,,26.0,66.02,1.3,1.85
gin_boffa,2000,1,5.4845,,2.5687,,,27.86,64.61,1.84,2.51
gin_boffa,2000,2,6.347,,2.6969,,,28.28,59.34,1.98,2.66
gin_boffa,2000,3,6.6821,,2.9374,,,28.52,60.64,2.27,2.99
gin_boffa,2000,4,6.366,,2.9856,,,28.44,67.28,2.77,3.58
gin_boffa,2000,5,6.203,,2.8082,,,28.93,67.14,2.5,3.25
gin_boffa,2000,6,5.1283,,3.5753,,,26.27,85.41,2.06,2.77
gin_boffa,2000,7,4.7122,,3.5407,,,25.16,89.63,2.9,3.95
gin_boffa,2000,8,4.6582,,3.8076,,,24.69,91.17,3.01,4.12
gin_boffa,2000,9,4.781,,3.6958,,,25.13,90.48,2.49,3.41
gin_boffa,2000,10,5.0431,,2.9623,,,25.56,88.13,1.68,2.34
gin_boffa,2000,11,5.1612,,2.4643,,,25.81,82.14,1.23,1.74
gin_boffa,2000,12,5.3311,,2.2896,,,25.75,68.43,1.3,1.86
gin_boffa,2001,1,5.7953,5.143,2.1394,0.66,0.11,26.79,65.17,1.57,2.16
gin_boffa,2001,2,6.0062,4.2125,2.55,0.63,0.1,27.69,60.62,1.93,2.6
gin_boffa,2001,3,6.8695,5.5154,2.3798,0.67,0.11,28.31,63.7,2.7,3.52
gin_boffa,2001,4,6.557,4.0586,2.8709,0.62,0.1,28.65,63.84,2.68,3.5
gin_boffa,2001,5,6.0751,3.7728,2.6388,0.58,0.1,28.48,69.61,2.51,3.28
gin_boffa,2001,6,5.005,2.4718,2.4977,0.49,0.11,26.8,80.43,2.61,3.46
gin_boffa,2001,7,4.5701,1.6889,2.5565,0.44,0.13,25.6,87.39,3.09,4.18
gin_boffa,2001,8,4.0654,1.2643,2.3539,0.39,0.12,24.92,91.28,3.35,4.58
gin_boffa,2001,9,5.1307,2.5687,2.5291,0.5,0.13,25.25,89.1,2.42,3.32
gin_boffa,2001,10,5.3482,3.006,2.5937,0.55,0.12,26.11,87.25,1.54,2.14
gin_boffa,2001,11,4.7681,2.9436,2.2973,0.53,0.12,26.01,82.95,1.5,2.13
gin_boffa,2001,12,4.8778,3.9545,2.0326,0.57,0.11,26.66,72.33,1.59,2.27
gin_boffa,2002,1,5.2097,3.9962,2.196,0.59,0.11,27.06,63.94,1.91,2.63
gin_boffa,2002,2,6.0691,4.5646,2.4324,0.63,0.11,28.2,62.44,2.16,2.88
gin_boffa,2002,3,6.6247,4.8,2.5337,0.65,0.11,28.6,61.38,2.61,3.41
gin_boffa,2002,4,6.4793,4.141,2.7605,0.62,0.09,28.63,59.09,2.6,3.39
gin_boffa,2002,5,6.4063,3.8722,2.8622,0.61,0.1,28.97,64.14,2.78,3.62
gin_boffa,2002,6,4.9745,2.1338,2.6071,0.48,0.12,26.66,83.05,2.68,3.58
gin_boffa,2002,7,4.8142,2.2457,2.437,0.47,0.12,25.88,88.57,2.79,3.78
gin_boffa,2002,8,4.1678,1.6008,2.3035,0.4,0.12,25.3,90.28,3.01,4.12
gin_boffa,2002,9,5.0597,2.3844,2.5754,0.49,0.13,25.41,89.3,2.33,3.2
gin_boffa,2002,10,5.2279,2.886,2.5418,0.54,0.12,25.89,86.32,1.78,2.48
gin_boffa,2002,11,5.4902,4.4422,2.256,0.61,0.11,27.01,79.35,1.64,2.29
gin_boffa,2002,12,5.2022,4.8653,1.855,0.61,0.11,27.54,59.55,1.9,2.69
gin_boffa,2003,1,5.3342,4.3414,2.1053,0.6,0.11,28.05,52.9,1.98,2.74
gin_boffa,2003,2,6.2856,5.249,2.2123,0.66,0.12,28.58,57.96,2.19,2.92
gin_boffa,2003,3,6.5578,4.5355,2.6604,0.64,0.11,28.49,60.83,2.44,3.19
gin_boffa,2003,4,6.6067,4.4098,2.7098,0.63,0.11,28.78,62.03,2.67,3.47
gin_boffa,2003,5,5.8296,3.0785,2.856,0.56,0.1,29.09,67.14,2.74,3.58
gin_boffa,2003,6,5.0796,2.3837,2.573,0.49,0.12,26.99,80.09,2.43,3.24
gin_boffa,2003,7,3.8093,1.1887,2.2123,0.37,0.13,25.49,87.88,3.28,4.46
gin_boffa,2003,8,3.8503,1.116,2.2704,0.37,0.12,25.01,92.06,3.42,4.68
gin_boffa,2003,9,4.6502,2.1749,2.3522,0.45,0.13,25.54,89.83,2.47,3.39
gin_boffa,2003,10,5.0995,2.8394,2.4828,0.53,0.12,26.23,88.46,1.8,2.51
gin_boffa,2003,11,5.1266,3.847,2.1456,0.57,0.11,26.23,80.2,1.43,2.04
gin_boffa,2003,12,5.0717,4.1066,2.1235,0.59,0.11,26.36,65.54,1.75,2.53
gin_boffa,2004,1,5.2872,4.5898,1.9613,0.6,0.11,27.65,52.02,2.31,3.22
gin_boffa,2004,2,5.7254,3.6552,2.6438,0.6,0.11,28.54,57.47,2.13,2.86
gin_boffa,2004,3,6.1978,3.5498,2.826,0.61,0.12,28.97,60.49,2.3,3.02
gin_boffa,2004,4,6.5407,4.2792,2.8279,0.62,0.11,29.11,60.99,2.55,3.29
gin_boffa,2004,5,6.109,3.7925,2.7312,0.59,0.11,28.4,69.79,2.59,3.38
gin_boffa,2004,6,5.0494,2.2447,2.6486,0.49,0.12,26.67,82.86,2.43,3.24
gin_boffa,2004,7,4.6582,2.1254,2.3947,0.45,0.13,25.24,89.82,2.97,4.06
gin_boffa,2004,8,4.8161,2.237,2.4528,0.46,0.13,25.24,91.89,3.16,4.34
gin_boffa,2004,9,5.2282,2.7518,2.4994,0.51,0.13,25.68,89.22,2.13,2.94
gin_boffa,2004,10,5.4826,3.3475,2.5574,0.57,0.12,26.15,87.87,1.57,2.2
gin_boffa,2004,11,5.4178,4.3805,2.1936,0.61,0.1,26.14,82.71,1.39,1.98
gin_boffa,2004,12,5.3434,4.8643,1.9375,0.63,0.11,26.46,72.86,1.56,2.22
gin_boffa,2005,1,5.244,3.7966,2.3405,0.59,0.11,26.71,57.11,1.82,2.59
gin_boffa,2005,2,5.8212,4.4148,2.3186,0.61,0.12,29.01,58.98,2.17,2.93
gin_boffa,2005,3,6.7507,5.5788,2.2687,0.66,0.12,29.44,61.72,2.47,3.22
gin_boffa,2005,4,6.4354,3.9686,2.8586,0.61,0.1,29.47,64.68,2.71,3.52
gin_boffa,2005,5,5.6782,2.9897,2.7888,0.55,0.11,28.18,75.67,2.17,2.87
gin_boffa,2005,6,4.253,1.5835,2.3842,0.41,0.12,26.2,87.66,2.54,3.42
gin_boffa,2005,7,4.7263,2.178,2.4401,0.46,0.13,25.46,90.61,3.1,4.24
gin_boffa,2005,8,4.2569,1.5355,2.3918,0.41,0.12,25.11,91.53,3.31,4.53
gin_boffa,2005,9,5.2217,2.657,2.5718,0.51,0.13,25.98,89.41,2.43,3.34
gin_boffa,2005,10,5.4914,3.3046,2.5673,0.57,0.11,26.01,88.63,1.71,2.4
gin_boffa,2005,11,5.4281,4.447,2.1612,0.61,0.11,26.44,81.09,1.43,2.04
gin_boffa,2005,12,5.3227,5.1278,1.8118,0.62,0.11,26.14,74.77,1.58,2.28
gin_boffa,2006,1,5.6813,5.2207,1.9783,0.64,0.1,27.31,62.02,1.91,2.65
gin_boffa,2006,2,6.217,5.6179,1.98,0.65,0.11,28.84,56.88,2.29,3.05
gin_boffa,2006,3,6.4193,4.7938,2.347,0.63,0.11,28.58,62.73,2.37,3.11
gin_boffa,2006,4,6.474,4.1225,2.8382,0.62,0.1,28.51,66.18,2.53,3.29
gin_boffa,2006,5,6.113,3.9624,2.6232,0.59,0.1,28.32,68.72,2.47,3.23
gin_boffa,2006,6,5.0482,2.0227,2.7247,0.49,0.12,26.81,82.87,2.11,2.84
gin_boffa,2006,7,4.7712,2.0938,2.5306,0.46,0.13,25.95,87.85,2.8,3.79
gin_boffa,2006,8,4.0742,1.4328,2.2889,0.39,0.13,25.26,91.62,3.58,4.91
gin_boffa,2006,9,5.0167,2.3767,2.5548,0.49,0.13,25.47,89.76,2.49,3.43
gin_boffa,2006,10,5.2358,3.0358,2.5286,0.54,0.12,26.18,88.93,1.62,2.26
gin_boffa,2006,11,5.647,5.0568,2.0148,0.63,0.11,26.32,78.43,1.4,2.02
gin_boffa,2006,12,5.4278,5.0352,1.9368,0.64,0.1,25.76,62.1,1.82,2.64
gin_boffa,2007,1,5.5003,4.097,2.4377,0.62,0.11,27.02,54.68,1.97,2.75
gin_boffa,2007,2,6.1234,4.9517,2.2908,0.64,0.1,28.36,62.06,2.17,2.91
gin_boffa,2007,3,6.5206,4.4405,2.7485,0.64,0.1,29.05,59.19,2.47,3.24
gin_boffa,2007,4,6.6545,4.2864,2.8939,0.63,0.1,28.99,60.43,2.84,3.69
gin_boffa,2007,5,5.891,3.2294,2.8106,0.57,0.1,28.28,72.24,2.27,2.99
gin_boffa,2007,6,5.2925,2.4074,2.7341,0.52,0.12,26.9,82.12,2.53,3.38
gin_boffa,2007,7,4.3248,1.4767,2.4283,0.42,0.13,25.56,88.97,2.99,4.06
gin_boffa,2007,8,4.2718,1.6493,2.3429,0.41,0.12,24.91,91.97,3.08,4.23
gin_boffa,2007,9,4.9831,2.3772,2.5054,0.49,0.13,25.34,90.08,2.46,3.4
gin_boffa,2007,10,5.5666,3.51,2.5339,0.57,0.12,26.03,86.64,1.45,2.04
gin_boffa,2007,11,5.3371,4.1345,2.2056,0.6,0.11,26.31,77.34,1.51,2.15
gin_boffa,2007,12,5.6098,5.7998,1.6963,0.66,0.11,27.05,64.61,1.87,2.63
gin_boffa,2008,1,5.658,5.0474,2.045,0.64,0.11,27.48,54.43,1.96,2.73
gin_boffa,2008,2,6.0346,4.4534,2.5538,0.63,0.1,28.74,61.45,2.21,2.94
gin_boffa,2008,3,6.605,4.9519,2.5272,0.65,0.11,28.93,62.54,2.64,3.44
gin_boffa,2008,4,6.3893,3.5455,3.1138,0.61,0.09,28.95,63.01,2.67,3.47
gin_boffa,2008,5,5.7792,3.0646,2.8378,0.56,0.1,28.38,70.92,2.48,3.24
gin_boffa,2008,6,5.1214,2.3623,2.6594,0.5,0.12,26.69,83.87,2.24,3.03
gin_boffa,2008,7,4.7899,2.3398,2.4115,0.47,0.13,25.38,89.99,2.8,3.82
gin_boffa,2008,8,4.1578,1.4023,2.3638,0.4,0.12,25.08,91.38,3.08,4.21
gin_boffa,2008,9,5.0136,2.2838,2.6225,0.49,0.13,25.65,90.23,2.3,3.19
gin_boffa,2008,10,5.0455,2.5337,2.5877,0.52,0.12,26.19,87.09,1.59,2.23
gin_boffa,2008,11,5.6395,4.8502,2.1463,0.63,0.1,26.99,76.5,1.28,1.82
gin_boffa,2008,12,5.4734,5.1204,1.9879,0.64,0.1,27.56,69.04,1.53,2.18
gin_boffa,2009,1,5.6647,5.2934,1.8833,0.64,0.11,27.43,51.37,1.94,2.69
gin_boffa,2009,2,6.1469,5.029,2.2884,0.64,0.11,28.25,55.69,2.17,2.89
gin_boffa,2009,3,6.7601,5.5061,2.3369,0.66,0.11,28.75,58.14,2.5,3.26
gin_boffa,2009,4,6.6888,4.5559,2.7845,0.64,0.1,28.7,59.29,2.57,3.33
gin_boffa,2009,5,6.2448,3.9511,2.7526,0.6,0.1,28.46,68.25,2.43,3.19
gin_boffa,2009,6,5.2294,2.2747,2.771,0.51,0.11,26.39,86.71,2.0,2.71
gin_boffa,2009,7,4.6786,2.1197,2.4434,0.45,0.13,25.72,89.45,2.77,3.77
gin_boffa,2009,8,4.0454,1.1549,2.3532,0.39,0.12,25.09,92.51,3.26,4.48
gin_boffa,2009,9,4.7347,2.0198,2.5142,0.46,0.13,25.75,90.15,2.33,3.21
gin_boffa,2009,10,5.3563,3.3926,2.4262,0.55,0.12,26.29,86.97,1.58,2.21
gin_boffa,2009,11,5.2126,4.1698,2.1086,0.58,0.11,26.2,79.28,1.38,1.96
gin_boffa,2009,12,5.2766,4.9166,1.903,0.62,0.11,26.14,69.22,1.35,1.96
gin_boffa,2010,1,5.7641,5.5526,1.878,0.65,0.11,27.47,65.12,1.54,2.15
gin_boffa,2010,2,6.2018,5.1874,2.1701,0.65,0.11,29.15,60.53,2.1,2.8
gin_boffa,2010,3,6.2369,3.9643,2.6803,0.61,0.11,29.22,62.66,2.32,3.03
gin_boffa,2010,4,6.4006,3.7258,2.9647,0.61,0.1,29.33,67.44,2.27,2.97
gin_boffa,2010,5,5.4557,2.5183,2.8051,0.52,0.1,28.53,76.56,2.09,2.76
gin_boffa,2010,6,5.1074,2.0304,2.7833,0.5,0.12,27.43,81.87,2.07,2.76
